direction,ligand,receptor,disease_score_fap_series,attenuation_fap_ablation,disease_score_blockade_series,attenuation_a5b1_blockade,disease_induced_both_series,attenuation_class,consensus_strength,interaction,attenuation_difference_ablation_minus_blockade,prespecified_focus,focus_order
Neutrophil -> Fibroblast,Ccl2,Ackr4,0.254623672567536,0.250819206349498,0.319255496742279,0.53768744019829,True,Attenuated by both,0.250819206349498,Ccl2 → Ackr4,-0.28686823384879195,False,
Fibroblast -> Neutrophil,Icam1,Gm49368,0.254580397359216,0.536558084784516,0.372577446567238,0.399365564862913,True,Attenuated by both,0.399365564862913,Icam1 → Gm49368,0.13719251992160303,False,
Fibroblast -> Neutrophil,Ccn1,Tlr2,0.25452717535649,0.250104387095641,0.0904536996450263,0.583952459828464,True,Attenuated by both,0.250104387095641,Ccn1 → Tlr2,-0.333848072732823,False,
Fibroblast -> Neutrophil,Timp3,Mmp9,0.254297048375829,0.152260904891527,-0.20097728200594,0.184599272408876,False,Attenuated by both,,Timp3 → Mmp9,-0.032338367517349004,False,
Neutrophil -> Fibroblast,Gpc6,Lrp1,0.253470786058653,0.304700925221275,0.162193336895034,0.439012151793191,True,Attenuated by both,0.304700925221275,Gpc6 → Lrp1,-0.13431122657191596,False,
Fibroblast -> Neutrophil,Icam1,Itgax,0.253313675899348,0.496594772415543,0.27759993127227,0.160045513363822,True,Attenuated by both,0.160045513363822,Icam1 → Itgax,0.336549259051721,False,
Fibroblast -> Neutrophil,Fgf2,Cd44,0.253307108956554,0.228642097233482,-0.056040192786046,0.307007875390941,False,Attenuated by both,,Fgf2 → Cd44,-0.07836577815745899,False,
Fibroblast -> Neutrophil,Lpl,Lrp1,0.253298597601356,0.326092184177977,-0.042506062298081,0.470956356919793,False,Attenuated by both,,Lpl → Lrp1,-0.144864172741816,False,
Neutrophil -> Fibroblast,Col19a1,Itgb1,-0.253123583664958,0.148107410681704,-0.410356714071656,0.0702249889704181,False,Attenuated by both,,Col19a1 → Itgb1,0.0778824217112859,False,
Fibroblast -> Neutrophil,Anxa1,Fpr1,0.253094037723818,0.33784795519683,0.38755209710726,0.483595398693054,True,Attenuated by both,0.33784795519683,Anxa1 → Fpr1,-0.14574744349622404,False,
Fibroblast -> Neutrophil,Thbs1,Lrp1,0.253077447856354,0.430248494254262,0.33237679087631,0.557758567781843,True,Attenuated by both,0.430248494254262,Thbs1 → Lrp1,-0.12751007352758098,False,
Neutrophil -> Fibroblast,Tnf,Tnfrsf1b,0.25243548349746,0.660097245114438,0.232592012572916,0.231151262921852,True,Attenuated by both,0.231151262921852,Tnf → Tnfrsf1b,0.428945982192586,False,
Neutrophil -> Fibroblast,H2.D1,Aplp2,0.252380029768366,0.364742122003174,0.0773881887056076,0.226662504182223,True,Attenuated by both,0.226662504182223,H2.D1 → Aplp2,0.13807961782095102,False,
Fibroblast -> Neutrophil,Thy1,Itgam,0.251508597734242,0.283563651122191,0.0378389628997711,0.578969742546098,True,Attenuated by both,0.283563651122191,Thy1 → Itgam,-0.295406091423907,False,
Fibroblast -> Neutrophil,Cxcl16,Grm7,-0.251370148310528,0.462998237410958,0.308798458049921,0.495967349044061,False,Attenuated by both,,Cxcl16 → Grm7,-0.032969111633102954,False,
Fibroblast -> Neutrophil,C4b,Cr1l,0.249984750673808,0.3193048157265,0.018029751931664,0.300173339507162,True,Attenuated by both,0.300173339507162,C4b → Cr1l,0.019131476219337973,False,
Fibroblast -> Neutrophil,Plat,Gm49368,0.249068100976767,0.427467591441294,0.150494847643098,0.321429752962112,True,Attenuated by both,0.321429752962112,Plat → Gm49368,0.10603783847918197,False,
Fibroblast -> Neutrophil,Fgf7,Fgfr2,0.24882972255497,0.438773679184444,-0.136125216498794,0.484573726447088,False,Attenuated by both,,Fgf7 → Fgfr2,-0.04580004726264403,False,
Neutrophil -> Fibroblast,Cd80,Ctla4,0.24877041068456,0.485777731787494,0.3895810028974,0.460994690186134,True,Attenuated by both,0.460994690186134,Cd80 → Ctla4,0.024783041601360023,False,
Neutrophil -> Fibroblast,Anxa1,Egfr,0.247709220313247,0.440995535836311,0.0859678023941761,0.397835209933905,True,Attenuated by both,0.397835209933905,Anxa1 → Egfr,0.04316032590240604,False,
Neutrophil -> Fibroblast,Il36g,Ifnar1,0.247132854153353,0.36316410221547,0.0491730107114322,0.140927117985996,True,Attenuated by both,0.140927117985996,Il36g → Ifnar1,0.22223698422947402,False,
Fibroblast -> Neutrophil,Fn1,Itga5,0.246437951329038,0.309760641227663,0.182949069613547,0.32479862341811,True,Attenuated by both,0.309760641227663,Fn1 → Itga5,-0.015037982190446997,True,7.0
Neutrophil -> Fibroblast,Icam1,Egfr,0.246128837556871,0.599572422225968,0.0494168664209668,0.144696460691572,True,Attenuated by both,0.144696460691572,Icam1 → Egfr,0.45487596153439597,False,
Fibroblast -> Neutrophil,Angptl2,Pirb,0.245425481103124,0.184390731071382,-0.230513612284298,0.211192618534382,False,Attenuated by both,,Angptl2 → Pirb,-0.026801887462999996,False,
Neutrophil -> Fibroblast,Nampt,Insr,0.243849689267744,0.464923829692369,-0.01663745681234,0.463865214114189,False,Attenuated by both,,Nampt → Insr,0.0010586155781799889,False,
Fibroblast -> Neutrophil,Kitl,Kit,0.243645922316281,0.299047327951086,0.317871617062435,0.47321758700781,True,Attenuated by both,0.299047327951086,Kitl → Kit,-0.174170259056724,False,
Fibroblast -> Neutrophil,Ccn1,Itgb2l,0.241713992918475,0.123532060051616,-0.203315496726685,0.613234547836491,False,Attenuated by both,,Ccn1 → Itgb2l,-0.489702487784875,False,
Fibroblast -> Neutrophil,Cp,Slc40a1,0.240180798578543,0.319102155588461,-0.0391129505028496,0.229735540603649,False,Attenuated by both,,Cp → Slc40a1,0.08936661498481199,False,
Neutrophil -> Fibroblast,Vcan,Egfr,0.239821051386844,0.328176351080359,0.283647817574444,0.437056307079753,True,Attenuated by both,0.328176351080359,Vcan → Egfr,-0.10887995599939404,False,
Neutrophil -> Fibroblast,L1cam,Nrp1,-0.239625603327387,0.289638856705901,-0.232586347623347,0.212138504926314,False,Attenuated by both,,L1cam → Nrp1,0.077500351779587,False,
Fibroblast -> Neutrophil,Bmp1,Bmpr1a,0.237575209549736,0.237747992169901,0.229231004699069,0.416789430219778,True,Attenuated by both,0.237747992169901,Bmp1 → Bmpr1a,-0.179041438049877,False,
Neutrophil -> Fibroblast,Cd47,Scn1b,0.237120279498676,0.341174206430272,-0.0738601027506054,0.226509750585258,False,Attenuated by both,,Cd47 → Scn1b,0.11466445584501403,False,
Fibroblast -> Neutrophil,Mdk,Lrp1,0.235900476778879,0.314169734056063,0.139727484343217,0.558508453114575,True,Attenuated by both,0.314169734056063,Mdk → Lrp1,-0.24433871905851196,False,
Neutrophil -> Fibroblast,Siglece,Adgra2,0.235520915266287,0.395251382605062,0.0881128286500422,0.304803748857942,True,Attenuated by both,0.304803748857942,Siglece → Adgra2,0.09044763374712,False,
Neutrophil -> Fibroblast,Apoe,Ldlr,0.235379137105964,0.296805048678909,0.0494087922146418,0.283821936835159,True,Attenuated by both,0.283821936835159,Apoe → Ldlr,0.012983111843750006,False,
Neutrophil -> Fibroblast,Cib1,Itgb3,0.235242771106375,0.411255329728407,0.0694472260642642,0.169694301673691,True,Attenuated by both,0.169694301673691,Cib1 → Itgb3,0.241561028054716,False,
Neutrophil -> Fibroblast,Ifitm6,Cd81,0.235097596217453,0.258245109554301,-0.191879609026135,0.423703397103755,False,Attenuated by both,,Ifitm6 → Cd81,-0.16545828754945396,False,
Fibroblast -> Neutrophil,Tgm2,Itga4,0.233220641283248,0.19356215190952,-0.296513751137514,-0.0362588166103244,False,FAP ablation only,,Tgm2 → Itga4,0.2298209685198444,False,
Neutrophil -> Fibroblast,Lrig2,Egfr,0.232704699520454,0.379352776088107,-0.0659072356546341,-0.0243579338306713,False,FAP ablation only,,Lrig2 → Egfr,0.40371070991877833,False,
Neutrophil -> Fibroblast,Cd86,Ctla4,0.230578581643781,0.603450802711423,0.553092032588457,0.568727539601874,True,Attenuated by both,0.568727539601874,Cd86 → Ctla4,0.034723263109548985,False,
Neutrophil -> Fibroblast,Adam10,App,0.229818874201749,0.104640051654164,-0.288988501230236,-0.0315558137127684,False,FAP ablation only,,Adam10 → App,0.1361958653669324,False,
Fibroblast -> Neutrophil,Cxcl2,Grm7,-0.229116037733718,0.542175760301378,0.409668416547346,0.488443861226966,False,Attenuated by both,,Cxcl2 → Grm7,0.05373189907441206,False,
Fibroblast -> Neutrophil,S100a9,Itgb2,0.229091810368103,0.67424139464278,0.253163270971968,0.258408032017116,True,Attenuated by both,0.258408032017116,S100a9 → Itgb2,0.415833362625664,False,
Fibroblast -> Neutrophil,Spon2,Itga5,0.228888847734341,0.331673467546278,0.233729259343432,0.474526429985123,True,Attenuated by both,0.331673467546278,Spon2 → Itga5,-0.142852962438845,False,
Fibroblast -> Neutrophil,Gpc3,Vsig10l,0.226580432134392,0.208262879440666,-0.0032951725772759,0.214057983014735,False,Attenuated by both,,Gpc3 → Vsig10l,-0.0057951035740690104,False,
Neutrophil -> Fibroblast,Calm3,Mylk,0.226556971195541,0.271026222331945,-0.293794577917546,0.108360460476929,False,Attenuated by both,,Calm3 → Mylk,0.16266576185501602,False,
Neutrophil -> Fibroblast,Il1b,Il1r1,0.226289339324143,0.598241015499306,0.311074279661257,0.555320947164483,True,Attenuated by both,0.555320947164483,Il1b → Il1r1,0.04292006833482298,True,11.0
Fibroblast -> Neutrophil,Hspg2,Lrp1,0.226264315632774,0.20804476760319,0.0618263134557879,0.51305010906014,True,Attenuated by both,0.20804476760319,Hspg2 → Lrp1,-0.30500534145695,False,
Neutrophil -> Fibroblast,Sirpb1b,Ptprd,0.225515988987536,0.213172801344389,-0.145341830606154,-0.053871129189083,False,FAP ablation only,,Sirpb1b → Ptprd,0.26704393053347203,False,
Neutrophil -> Fibroblast,Grn,Egfr,0.224952945105482,0.505320452562898,0.0689067281856091,0.215344074344491,True,Attenuated by both,0.215344074344491,Grn → Egfr,0.28997637821840705,False,
Neutrophil -> Fibroblast,Lgals3,Anxa2,0.223881756082718,0.176612526725192,-0.400731055732645,-0.148459076783286,False,FAP ablation only,,Lgals3 → Anxa2,0.32507160350847797,False,
Neutrophil -> Fibroblast,L1cam,Alcam,0.223764521732294,0.523859722997246,-0.0280628535105955,0.147672768372882,False,Attenuated by both,,L1cam → Alcam,0.376186954624364,False,
Neutrophil -> Fibroblast,Il36g,Ifnar2,0.222271424800412,0.490658377641176,0.17637767539875,0.342645809293405,True,Attenuated by both,0.342645809293405,Il36g → Ifnar2,0.148012568347771,False,
Neutrophil -> Fibroblast,Calm2,Mylk,0.222191367762664,0.308607859254834,-0.194621018095545,0.216044008305166,False,Attenuated by both,,Calm2 → Mylk,0.09256385094966801,False,
Neutrophil -> Fibroblast,Calr,Tap1,0.2209831513831,0.412706506979158,0.0082358456939614,0.0812678228935945,True,Attenuated by both,0.0812678228935945,Calr → Tap1,0.33143868408556354,False,
Neutrophil -> Fibroblast,Siglece,Il4ra,0.220217726922692,0.627382777456667,0.557392506615771,0.443214207716285,True,Attenuated by both,0.443214207716285,Siglece → Il4ra,0.18416856974038204,False,
Neutrophil -> Fibroblast,Dcn,Igf1r,0.220005647230339,0.44877472855904,0.541224872910351,0.661659197061719,True,Attenuated by both,0.44877472855904,Dcn → Igf1r,-0.21288446850267906,False,
Fibroblast -> Neutrophil,Gdf10,Acvr1b,0.218848407436391,0.214907643170016,-0.0411741069958567,0.397606001285858,False,Attenuated by both,,Gdf10 → Acvr1b,-0.18269835811584198,False,
Neutrophil -> Fibroblast,Mmp25,Mmp2,0.218384368369825,0.473922025252065,0.0891284703019338,0.448477662363071,True,Attenuated by both,0.448477662363071,Mmp25 → Mmp2,0.025444362888993988,False,
Neutrophil -> Fibroblast,Apoe,Sorl1,0.217405876619276,0.520219281005118,0.275501660053726,0.357512930966613,True,Attenuated by both,0.357512930966613,Apoe → Sorl1,0.16270635003850503,False,
Neutrophil -> Fibroblast,Inhba,Acvr1,0.215672508309096,0.108558517582132,-0.11893341772902,0.295703800129565,False,Attenuated by both,,Inhba → Acvr1,-0.18714528254743298,False,
Neutrophil -> Fibroblast,C3,Cr1l,0.215303088539191,0.425014838813929,0.240020951203474,0.423728831997522,True,Attenuated by both,0.423728831997522,C3 → Cr1l,0.0012860068164070038,False,
Fibroblast -> Neutrophil,Icam1,Itgb2l,0.214887887716139,0.471961648725815,0.241841198619934,0.668172915191291,True,Attenuated by both,0.471961648725815,Icam1 → Itgb2l,-0.196211266465476,False,
Fibroblast -> Neutrophil,Gdf10,Bmpr2,0.214546021953192,0.106821219315989,-0.0689058231713059,0.145240937298527,False,Attenuated by both,,Gdf10 → Bmpr2,-0.038419717982538,False,
Neutrophil -> Fibroblast,Gm5150,Cd47,0.214473499824483,-0.0407281149459656,-0.221299673433571,0.0631786143746045,False,α5β1 blockade only,,Gm5150 → Cd47,-0.1039067293205701,False,
Fibroblast -> Neutrophil,Col16a1,Itgb1,0.214354402023211,0.155861826039484,0.081821093847765,0.497175776759451,True,Attenuated by both,0.155861826039484,Col16a1 → Itgb1,-0.341313950719967,False,
Fibroblast -> Neutrophil,Ccl7,Ccr1,0.214229984864298,0.500206123882346,0.486418297068011,0.598763193437661,True,Attenuated by both,0.500206123882346,Ccl7 → Ccr1,-0.09855706955531507,False,
Fibroblast -> Neutrophil,Gpi1,Amfr,0.214054689706294,0.326402474837174,0.265043447507611,0.404842718878999,True,Attenuated by both,0.326402474837174,Gpi1 → Amfr,-0.07844024404182498,False,
Neutrophil -> Fibroblast,Col4a1,Itga2,0.212573813147949,0.287389331196065,0.225757829212927,0.483051131592981,True,Attenuated by both,0.287389331196065,Col4a1 → Itga2,-0.195661800396916,False,
Fibroblast -> Neutrophil,Cd47,Sirpa,0.211600468472337,0.296460611486559,-0.136279860523613,0.160104520720324,False,Attenuated by both,,Cd47 → Sirpa,0.136356090766235,False,
Neutrophil -> Fibroblast,Ltf,Lrp1,0.211413442580702,0.339874188269678,-0.277337535253181,0.470511320316418,False,Attenuated by both,,Ltf → Lrp1,-0.13063713204674,False,
Fibroblast -> Neutrophil,Mif,Cxcr4,0.210267717357586,0.495104749154224,0.181635041011162,0.0241435667640766,True,Attenuated by both,0.0241435667640766,Mif → Cxcr4,0.4709611823901474,False,
Fibroblast -> Neutrophil,Adam10,Tspan5,0.209790238160407,0.243220926476454,0.0591474854513931,0.0037422196588288,True,Attenuated by both,0.0037422196588288,Adam10 → Tspan5,0.2394787068176252,False,
Neutrophil -> Fibroblast,Ccl7,Ackr4,0.209575523850114,0.121779029704085,0.245310535282497,0.560838768882261,True,Attenuated by both,0.121779029704085,Ccl7 → Ackr4,-0.43905973917817603,False,
Fibroblast -> Neutrophil,Cd47,Gm5150,0.209537671853144,-0.045538050386939,-0.20893716483334,0.0414369663008154,False,α5β1 blockade only,,Cd47 → Gm5150,-0.0869750166877544,False,
Fibroblast -> Neutrophil,Plat,Itgb2l,0.20937559133369,0.362871155382594,0.0197585996957945,0.590237103290489,True,Attenuated by both,0.362871155382594,Plat → Itgb2l,-0.22736594790789494,False,
Neutrophil -> Fibroblast,Osm,Osmr,0.207459989618445,0.182444332236285,0.154583995633155,0.496477101169182,True,Attenuated by both,0.182444332236285,Osm → Osmr,-0.314032768932897,True,9.0
Neutrophil -> Fibroblast,Adam10,Axl,0.207282517484664,0.0094013066562139,-0.30264016536991,0.0517204247712441,False,Attenuated by both,,Adam10 → Axl,-0.042319118115030196,False,
Fibroblast -> Neutrophil,Nampt,Insr,0.205513923965181,0.385261048135281,-0.107785859971499,-0.0628145654122201,False,FAP ablation only,,Nampt → Insr,0.4480756135475011,False,
Neutrophil -> Fibroblast,Psap,Lrp1,0.205346738429544,0.361267695109279,0.120187417006091,0.481049333060197,True,Attenuated by both,0.361267695109279,Psap → Lrp1,-0.11978163795091801,False,
Fibroblast -> Neutrophil,S100a9,Cd68,0.205279686324463,0.657855497564699,0.238774846571941,0.21142404757102,True,Attenuated by both,0.21142404757102,S100a9 → Cd68,0.44643144999367895,False,
Fibroblast -> Neutrophil,Spon1,App,0.204807148061375,0.509776390815231,0.362161387875182,0.55294152405367,True,Attenuated by both,0.509776390815231,Spon1 → App,-0.04316513323843907,False,
Fibroblast -> Neutrophil,Apoe,Lrp1,0.203969334943791,0.48765794707876,0.253324846892922,0.557775255030661,True,Attenuated by both,0.48765794707876,Apoe → Lrp1,-0.07011730795190108,False,
Neutrophil -> Fibroblast,Tgfb1,Tgfbr1,0.203033168802802,0.370458684968306,0.236657318109326,0.272455532564646,True,Attenuated by both,0.272455532564646,Tgfb1 → Tgfbr1,0.09800315240365998,False,
Fibroblast -> Neutrophil,Grn,Sort1,0.202844642794628,0.238313931872117,0.0750351358579857,0.309570895467859,True,Attenuated by both,0.238313931872117,Grn → Sort1,-0.07125696359574199,False,
Neutrophil -> Fibroblast,Sirpa,Cd47,0.202709837768908,0.32538442500867,-0.134266977945822,0.164339764343564,False,Attenuated by both,,Sirpa → Cd47,0.16104466066510598,False,
Fibroblast -> Neutrophil,Ctsd,App,0.202078781701961,0.335261265459417,0.15648880702181,0.261409293409576,True,Attenuated by both,0.261409293409576,Ctsd → App,0.07385197204984095,False,
Fibroblast -> Neutrophil,Ncam1,Fgfr2,0.201751617581218,0.128773336062186,-0.408011102001191,0.383541596629609,False,Attenuated by both,,Ncam1 → Fgfr2,-0.254768260567423,False,
Fibroblast -> Neutrophil,Fgf2,Fgfr2,0.200072571878605,0.192776935905797,-0.389733902837624,0.353345734430307,False,Attenuated by both,,Fgf2 → Fgfr2,-0.16056879852450998,False,
Fibroblast -> Neutrophil,Hgf,Cd44,0.199624053521815,0.486715138317286,0.307984945036986,0.444954014444187,True,Attenuated by both,0.444954014444187,Hgf → Cd44,0.04176112387309905,False,
Neutrophil -> Fibroblast,Osm,Il6st,0.197293139588054,0.10556975140906,0.0983822308609959,0.334109868593131,True,Attenuated by both,0.10556975140906,Osm → Il6st,-0.22854011718407102,True,10.0
Neutrophil -> Fibroblast,Il18bp,Il6ra,0.194970838567678,0.27430563531838,0.167727842755026,0.387563966870649,True,Attenuated by both,0.27430563531838,Il18bp → Il6ra,-0.113258331552269,False,
Neutrophil -> Fibroblast,Lamc1,Itga2,0.19445577863506,0.28951807768115,0.214025698201627,0.482208030762188,True,Attenuated by both,0.28951807768115,Lamc1 → Itga2,-0.19268995308103798,False,
Fibroblast -> Neutrophil,Dcn,Igf1r,0.193643621506016,0.381824650541364,0.237707420083206,0.426548923923949,True,Attenuated by both,0.381824650541364,Dcn → Igf1r,-0.044724273382585,False,
Fibroblast -> Neutrophil,Thy1,Gm49368,0.19355432794535,0.313994926627689,-0.0061369682163859,0.421437430847927,False,Attenuated by both,,Thy1 → Gm49368,-0.10744250422023799,False,
Fibroblast -> Neutrophil,Penk,Ogfr,0.193502298570092,0.428280764330306,-0.054925858296819,0.47124798602955,False,Attenuated by both,,Penk → Ogfr,-0.042967221699243996,False,
Fibroblast -> Neutrophil,Col1a1,Itga5,0.193150401319078,0.29945481051899,0.319600088992337,0.438292266324084,True,Attenuated by both,0.29945481051899,Col1a1 → Itga5,-0.13883745580509405,False,
Fibroblast -> Neutrophil,Thy1,Itgax,0.192287606485481,0.274031614258716,-0.101114483511354,0.182117379348836,False,Attenuated by both,,Thy1 → Itgax,0.09191423490988002,False,
Fibroblast -> Neutrophil,Serpine2,Lrp1,0.192205285989579,0.311152733350889,0.0981880046313633,0.410180861046156,True,Attenuated by both,0.311152733350889,Serpine2 → Lrp1,-0.09902812769526698,False,
Fibroblast -> Neutrophil,Ccn1,Itga5,0.192025790923975,0.216335946554938,0.239830122448058,0.55148997229456,True,Attenuated by both,0.216335946554938,Ccn1 → Itga5,-0.33515402573962194,False,
Fibroblast -> Neutrophil,Thbs1,Itga4,0.191301115805157,0.45361162356565,0.0376718269269288,-0.0368299339725018,True,FAP ablation only,,Thbs1 → Itga4,0.4904415575381518,False,
Neutrophil -> Fibroblast,Cd9,Igsf8,0.186031788686036,0.377175268984093,-0.0398338488547488,0.178271478564184,False,Attenuated by both,,Cd9 → Igsf8,0.198903790419909,False,
Fibroblast -> Neutrophil,Antxr1,Treml2,0.185499338096471,0.0843386675620257,-0.263143281608661,0.168180887334752,False,Attenuated by both,,Antxr1 → Treml2,-0.08384221977272631,False,
Neutrophil -> Fibroblast,Tnf,Tnfrsf1a,-0.185424105485507,0.44168010365079,0.0091676598933485,0.291289719453656,False,Attenuated by both,,Tnf → Tnfrsf1a,0.15039038419713402,False,
Neutrophil -> Fibroblast,Tgfb1,Tgfbr2,0.185001862889714,0.0656821014398579,-0.0905606945179014,0.424539368608942,False,Attenuated by both,,Tgfb1 → Tgfbr2,-0.35885726716908406,False,
Neutrophil -> Fibroblast,Itgb2l,Thy1,0.184996619960596,0.267778102431153,-0.146242717646745,0.587123348357098,False,Attenuated by both,,Itgb2l → Thy1,-0.319345245925945,False,
Neutrophil -> Fibroblast,Gm49368,Icam1,0.184362381959718,0.483751851090868,0.294910023480132,0.332820453853434,True,Attenuated by both,0.332820453853434,Gm49368 → Icam1,0.15093139723743398,False,
Neutrophil -> Fibroblast,Sirpb1b,Cd47,0.183680781822552,0.157426931373625,-0.015709535784872,0.221590729377445,False,Attenuated by both,,Sirpb1b → Cd47,-0.06416379800382,False,
Neutrophil -> Fibroblast,Pecam1,Cd38,0.183460199326797,0.526290048509489,0.118098792463705,0.218388228507555,True,Attenuated by both,0.218388228507555,Pecam1 → Cd38,0.307901820001934,False,
Neutrophil -> Fibroblast,Pam,Fxyd1,0.18276428788541,0.342904280038756,0.0069061287154917,0.361398630930077,True,Attenuated by both,0.342904280038756,Pam → Fxyd1,-0.01849435089132101,False,
Neutrophil -> Fibroblast,Calm1,Mylk,0.181227492414796,0.413191588949243,-0.0695722731405123,0.371804211927095,False,Attenuated by both,,Calm1 → Mylk,0.04138737702214801,False,
Fibroblast -> Neutrophil,Rarres2,Ccrl2,0.181121692389008,0.32207751752986,0.258058273139104,0.374657676339405,True,Attenuated by both,0.32207751752986,Rarres2 → Ccrl2,-0.052580158809544975,False,
Fibroblast -> Neutrophil,Grn,Tnfrsf1a,0.180934035471388,0.401901458077567,-0.120200620353093,0.38826176673095,False,Attenuated by both,,Grn → Tnfrsf1a,0.013639691346617022,False,
Neutrophil -> Fibroblast,Lin7c,Abca1,0.180622022887932,0.408102632106877,0.149384940477251,0.373982331527712,True,Attenuated by both,0.373982331527712,Lin7c → Abca1,0.034120300579164986,False,
Fibroblast -> Neutrophil,Fbn1,Itga5,0.180394382419412,0.29828179629527,0.166820906659813,0.340814798216676,True,Attenuated by both,0.29828179629527,Fbn1 → Itga5,-0.042533001921405966,False,
Fibroblast -> Neutrophil,Fst,Bmpr2,0.179571464666154,0.194910633779132,0.114981294580766,0.134380317803842,True,Attenuated by both,0.134380317803842,Fst → Bmpr2,0.06053031597529002,False,
Fibroblast -> Neutrophil,Lgals1,Cd69,0.179451898339593,0.261378843231964,-0.233373481931192,-0.115370734150185,False,FAP ablation only,,Lgals1 → Cd69,0.376749577382149,False,
Fibroblast -> Neutrophil,Csf1,Csf1r,0.178442457472151,0.535169212351042,0.59085162680429,0.523908323935855,True,Attenuated by both,0.523908323935855,Csf1 → Csf1r,0.01126088841518702,True,6.0
Fibroblast -> Neutrophil,Pros1,F5,0.17767850386906,0.0523909730764713,-0.0874021576814685,0.192377600765822,False,Attenuated by both,,Pros1 → F5,-0.1399866276893507,False,
Neutrophil -> Fibroblast,C3,Lrp1,0.17739673246839,0.435858263479366,0.337010903172934,0.603108134074864,True,Attenuated by both,0.435858263479366,C3 → Lrp1,-0.16724987059549795,False,
Neutrophil -> Fibroblast,Plau,Lrp1,0.176510655018377,0.30961090615802,0.205901621476218,0.142730464336162,True,Attenuated by both,0.142730464336162,Plau → Lrp1,0.16688044182185802,False,
Neutrophil -> Fibroblast,L1cam,Itga4,0.174011128737843,0.5209320999006,0.131003911977317,0.158054627696153,True,Attenuated by both,0.158054627696153,L1cam → Itga4,0.362877472204447,False,
Fibroblast -> Neutrophil,Dcn,Tlr4,0.172035017652756,0.392437858088534,0.0013746813358229,0.283945469825803,True,Attenuated by both,0.283945469825803,Dcn → Tlr4,0.108492388262731,False,
Fibroblast -> Neutrophil,Cd47,Sirpb1b,0.170340943346719,0.154331937248476,-0.0055663465708591,0.201958558427839,False,Attenuated by both,,Cd47 → Sirpb1b,-0.047626621179363005,False,
Fibroblast -> Neutrophil,Cd24a,Selp,0.169805817301011,0.435268402561016,-0.0763881217803725,0.103577316082666,False,Attenuated by both,,Cd24a → Selp,0.33169108647835,False,
Neutrophil -> Fibroblast,Ggt1,Cd81,0.169616758817603,0.263542504358554,0.256447169538422,0.486913043913419,True,Attenuated by both,0.263542504358554,Ggt1 → Cd81,-0.22337053955486502,False,
Neutrophil -> Fibroblast,Col19a1,Itga2,-0.167315276326894,0.30301979389674,-0.469766222228645,0.0546992736628793,False,Attenuated by both,,Col19a1 → Itga2,0.2483205202338607,False,
Neutrophil -> Fibroblast,Calm2,Pde1a,0.16610619211206,0.352626935896312,-0.0564359975746041,0.251821786082944,False,Attenuated by both,,Calm2 → Pde1a,0.10080514981336802,False,
Fibroblast -> Neutrophil,Cd38,Pecam1,0.165935492364682,0.501076177490655,0.194905053319968,0.314641089678149,True,Attenuated by both,0.314641089678149,Cd38 → Pecam1,0.186435087812506,False,
Neutrophil -> Fibroblast,Vegfa,Nrp1,0.165905810396272,0.408501689760116,0.347073439299156,0.750602005062961,True,Attenuated by both,0.408501689760116,Vegfa → Nrp1,-0.342100315302845,True,12.0
Fibroblast -> Neutrophil,Serping1,Lrp1,0.164647673791882,0.221915725452168,-0.0153403789529933,0.472660020068577,False,Attenuated by both,,Serping1 → Lrp1,-0.250744294616409,False,
Fibroblast -> Neutrophil,Il6,Il6ra,0.164569464122603,0.434775188941341,0.2893763556814,0.407275706879583,True,Attenuated by both,0.407275706879583,Il6 → Il6ra,0.027499482061758007,False,
Neutrophil -> Fibroblast,Lamc1,Itgb1,0.164203026852552,0.106827916688335,0.245657428580838,0.58106707940306,True,Attenuated by both,0.106827916688335,Lamc1 → Itgb1,-0.474239162714725,False,
Fibroblast -> Neutrophil,Bgn,Tlr2,0.163292223142063,0.503934252875297,0.214779092334058,0.519996690821387,True,Attenuated by both,0.503934252875297,Bgn → Tlr2,-0.01606243794608997,False,
Fibroblast -> Neutrophil,Tfpi,F10,0.16106015032823,0.287012060447262,0.234066090589747,0.290383804805176,True,Attenuated by both,0.287012060447262,Tfpi → F10,-0.003371744357913986,False,
Fibroblast -> Neutrophil,Serpinf1,Plxdc2,0.160095132635846,0.11568903477904,0.0235257700467046,0.191246050687469,True,Attenuated by both,0.11568903477904,Serpinf1 → Plxdc2,-0.075557015908429,False,
Fibroblast -> Neutrophil,Col19a1,Itgb1,0.159646846889397,0.323617110150231,-0.0270275503351499,-0.0992135742547869,False,FAP ablation only,,Col19a1 → Itgb1,0.42283068440501786,False,
Fibroblast -> Neutrophil,Ildr2,Csf2rb,0.157953363626718,0.192044179498984,0.0127342035084764,0.154914697439714,True,Attenuated by both,0.154914697439714,Ildr2 → Csf2rb,0.03712948205927,False,
Neutrophil -> Fibroblast,Tgfb1,Itgb1,0.15695892208715,0.0897093114284997,0.0017515950139326,0.463154011324582,True,Attenuated by both,0.0897093114284997,Tgfb1 → Itgb1,-0.3734446998960823,False,
Neutrophil -> Fibroblast,Itgb2l,Icam1,0.156871468130329,0.447554764325023,0.185960417632551,0.591369670119881,True,Attenuated by both,0.447554764325023,Itgb2l → Icam1,-0.14381490579485795,False,
