direction,receiver,lr_pathway,target,target_weight
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Adm,0.0114248506413102
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Arid5b,0.00965445501252197
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Atf3,0.0136283612761789
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Bcl2l11,0.00997145397510784
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Bcl3,0.0091854648218383
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Bcl6,0.0132326661559486
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Bhlhe40,0.012364586353659
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Birc3,0.0102591271874943
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Btg1,0.00994917921926711
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Btg2,0.0105253716866505
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,C3,0.00865256134610677
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Ccnd3,0.010198110787021
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Cd44,0.0106365153691571
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Cdkn1a,0.0254215064831486
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Cebpb,0.0110156148845629
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Cflar,0.00959410800864237
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Chd2,0.00967218251515077
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Col4a1,0.0247998678738206
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Cxcl1,0.0087735455743255
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Cxcr4,0.0121521619730783
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Ddit4,0.0132531709020723
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Dusp1,0.013138866416533
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Dusp5,0.0099273063610655
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Egr1,0.0175411897393542
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Egr3,0.0103412617485208
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Eif3b,0.0236726328836059
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Ets1,0.0107405554440263
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Fas,0.0123415607375764
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Fnbp1,0.00816516400017029
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Fosl1,0.010928474048062
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Fosl2,0.00937607985596586
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Gadd45a,0.0135471347674591
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Gadd45g,0.01045367928175
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Gan,0.0220494775280506
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Gja1,0.00961566025127917
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,H2.D1,0.01043466153194
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,H2.K1,0.01043466153194
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,H2.Q4,0.01043466153194
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,H2.Q6,0.01043466153194
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,H2.Q7,0.01043466153194
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,H3f3b,0.0132324374587999
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Hif1a,0.00827468245505505
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Hmox1,0.01380546860741
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Hnrnpr,0.00940924526250804
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Hspa5,0.00948655506340608
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Icam1,0.0135359451856505
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Id3,0.0122495638875422
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Ier3,0.0121173706087464
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Ifi204,0.0102799265598057
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Ifi205,0.0102799265598057
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Ifi211,0.0102799265598057
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Igfbp5,0.00874567002563973
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Il1b,0.0120015603959458
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Il6,0.0173152860012365
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Itga5,0.0105020601517648
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Itgal,0.00806021033097603
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Itpr1,0.00993889370969853
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Jarid2,0.00965066600943138
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Junb,0.0137708756467154
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Jund,0.0102295517193463
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Klf4,0.00983328475589439
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Lcp1,0.00908390478978444
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Lif,0.00895810572387848
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Lmna,0.0104823832259327
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Ltbp1,0.00928644045779999
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Manba,0.0242658389835266
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Mcl1,0.00992462940247476
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Mdm2,0.0111461426343533
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Meis2,0.0100330938269371
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Mmp2,0.0129844681924556
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Mmp3,0.00808142335765452
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Myc,0.0321256816570314
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Ncoa3,0.0101454796718286
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Ndrg1,0.0120518196229956
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Nedd9,0.00889926358132939
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Nfe2l2,0.0105210562965863
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Nfil3,0.00884509282803595
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Nfkb1,0.0114990814256895
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Nfkbia,0.0119209342343412
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Nr4a2,0.0100144532335957
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Odc1,0.0107411272316187
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Pakap,0.00947326297887085
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Pfkfb3,0.0091573075513661
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Phlda1,0.00905072840191255
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Pim1,0.0116604250398038
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Plau,0.0114616007521147
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Plaur,0.00959530073293431
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Ptgs2,0.0152922569286664
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Rara,0.0106150212804885
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Rcan1,0.00935172857964251
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Relb,0.00800848633153205
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Rtn4,0.00970030511686788
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Runx1,0.0107514291061011
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Sat1,0.0105405057227496
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Scd1,0.0100563949827551
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Serpine1,0.0165471034810675
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Sgk1,0.0118386896045351
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Sin3a,0.00892427912024875
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Slc2a1,0.0101470252175867
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Slc3a2,0.00802279800604389
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Smad3,0.0113265060266287
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Smad7,0.0104686226679416
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Socs3,0.0112533036919095
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Sod2,0.0093542363915048
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Stat1,0.00990529883784293
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Stat3,0.010793861349639
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Tfpi2,0.00964240330315465
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Tgfb1,0.0114431212649365
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Tgfbi,0.0090246254782381
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Tgif1,0.0129143287394827
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Thbs1,0.0136680060658066
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Tnc,0.011169219118017
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Tnfaip3,0.0098926815381815
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Trib1,0.0125114792939751
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Tsc22d3,0.00908143528879811
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Txnrd1,0.00837704323834194
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Vcan,0.00899835754553704
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Vegfa,0.0204723365733437
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Yars,0.00904439390404344
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Zfp36,0.00998017044726523
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Zfp36l1,0.0104877625601428
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Zswim8,0.0224876266669144
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Akt1,0.00805993375397655
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Bax,0.0109714204208816
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Bmp4,0.00969316002571004
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Calm3,0.0240373901528323
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Cav1,0.0115012406922946
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Cbx5,0.0114775575985687
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Ccn2,0.0120014794106235
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Ccnd1,0.030947938835506
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Cd9,0.0253085969466448
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Cdh1,0.070294621157915
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Cdkn1b,0.0105063482430681
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Cyp3a13,0.0113166251636404
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Decr1,0.0226797046644883
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Dusp6,0.0126987357812941
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Edn1,0.0137000852198002
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Elf3,0.00937304183334473
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Etfa,0.023594802722359
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Etfb,0.00956730104562349
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Fgf2,0.00813674679231659
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Fn1,0.0122849419793278
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Foxa1,0.00896963887783062
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Gdf15,0.0127187031514284
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Hes1,0.0120845151641757
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Id1,0.0154779586186429
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Jade1,0.00825415861793486
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Klf10,0.00829181749150208
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Klk1,0.0201301799177992
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Kpnb1,0.0101964573663252
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Krt8,0.00918205227842801
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Mgll,0.00817231264790638
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Mical2,0.0100768259200002
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Mrps18c,0.0223485394249717
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Mtus1,0.00803067475737154
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Myb,0.0147217430830315
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Ndufb10,0.0218804940386767
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Ndufs6,0.0229638747640234
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Nr1d1,0.00927943700771106
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Nupr1,0.00820018563974212
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Pde4dip,0.0101395126631343
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Pmaip1,0.0115764268958752
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Pparg,0.0120552591898187
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Ppargc1a,0.0097966547918017
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Rnd3,0.00820774731454167
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,S100a10,0.00989210630112386
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Scd2,0.0100563949827551
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Shc1,0.00810752927387979
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Sox9,0.0100183964145521
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Sp1,0.00949826978278581
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Stmn1,0.0099415125563685
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Sytl2,0.00954306917957587
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Tgfbr2,0.00973678088360479
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Tnfrsf21,0.00877257156657687
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Txnip,0.0116287049746301
Neutrophil -> Fibroblast,Fibroblast,IL1,Abtb2,0.125862335193466
Neutrophil -> Fibroblast,Fibroblast,IL1,Ackr3,0.196614138886025
Neutrophil -> Fibroblast,Fibroblast,IL1,Acsl4,0.119583712829954
Neutrophil -> Fibroblast,Fibroblast,IL1,Adamts1,0.109116432004533
Neutrophil -> Fibroblast,Fibroblast,IL1,Adamts4,0.113923188394545
Neutrophil -> Fibroblast,Fibroblast,IL1,Atf3,0.116365945870706
Neutrophil -> Fibroblast,Fibroblast,IL1,Baz1a,0.120650664094715
Neutrophil -> Fibroblast,Fibroblast,IL1,Bcl3,0.17322434918003
Neutrophil -> Fibroblast,Fibroblast,IL1,Birc2,0.190939170129631
Neutrophil -> Fibroblast,Fibroblast,IL1,Birc3,0.174554645591136
Neutrophil -> Fibroblast,Fibroblast,IL1,Bmp2,0.282061336942986
Neutrophil -> Fibroblast,Fibroblast,IL1,Btg3,0.148439423430105
Neutrophil -> Fibroblast,Fibroblast,IL1,C3,0.148398305758994
Neutrophil -> Fibroblast,Fibroblast,IL1,C4b,0.106948886334774
Neutrophil -> Fibroblast,Fibroblast,IL1,Ccl2,0.112483212860206
Neutrophil -> Fibroblast,Fibroblast,IL1,Ccl7,0.175376082367062
Neutrophil -> Fibroblast,Fibroblast,IL1,Cd274,0.111634411965235
Neutrophil -> Fibroblast,Fibroblast,IL1,Cd83,0.176469164566438
Neutrophil -> Fibroblast,Fibroblast,IL1,Cebpb,0.0894557742144719
Neutrophil -> Fibroblast,Fibroblast,IL1,Cebpd,0.19915205352199
Neutrophil -> Fibroblast,Fibroblast,IL1,Cflar,0.192497208875451
Neutrophil -> Fibroblast,Fibroblast,IL1,Cp,0.119290603788696
Neutrophil -> Fibroblast,Fibroblast,IL1,Csf1,0.281775585173938
Neutrophil -> Fibroblast,Fibroblast,IL1,Ctss,0.170976982957829
Neutrophil -> Fibroblast,Fibroblast,IL1,Cxcl1,0.172212474230701
Neutrophil -> Fibroblast,Fibroblast,IL1,Cxcl10,0.176917057246292
Neutrophil -> Fibroblast,Fibroblast,IL1,Cxcl16,0.119729291948991
Neutrophil -> Fibroblast,Fibroblast,IL1,Cxcl2,0.175006982387205
Neutrophil -> Fibroblast,Fibroblast,IL1,Cxcl5,0.111953701914665
Neutrophil -> Fibroblast,Fibroblast,IL1,Cxcr4,0.124046049832239
Neutrophil -> Fibroblast,Fibroblast,IL1,Ddit4,0.184062685558206
Neutrophil -> Fibroblast,Fibroblast,IL1,Dnaja1,0.130735795106841
Neutrophil -> Fibroblast,Fibroblast,IL1,Dram1,0.17764412876984
Neutrophil -> Fibroblast,Fibroblast,IL1,Dusp1,0.114508221455793
Neutrophil -> Fibroblast,Fibroblast,IL1,Dusp5,0.193572739158677
Neutrophil -> Fibroblast,Fibroblast,IL1,Egr1,0.179028198032933
Neutrophil -> Fibroblast,Fibroblast,IL1,Ehd1,0.188696549104823
Neutrophil -> Fibroblast,Fibroblast,IL1,Enc1,0.192293672890171
Neutrophil -> Fibroblast,Fibroblast,IL1,Ereg,0.205855237138116
Neutrophil -> Fibroblast,Fibroblast,IL1,Ets1,0.185994384674276
Neutrophil -> Fibroblast,Fibroblast,IL1,Fas,0.115290296393292
Neutrophil -> Fibroblast,Fibroblast,IL1,Fgf7,0.116119719440853
Neutrophil -> Fibroblast,Fibroblast,IL1,Fosl1,0.126152113843171
Neutrophil -> Fibroblast,Fibroblast,IL1,Gadd45a,0.110526299866215
Neutrophil -> Fibroblast,Fibroblast,IL1,Gbp2,0.185423435869088
Neutrophil -> Fibroblast,Fibroblast,IL1,Gch1,0.181082536298746
Neutrophil -> Fibroblast,Fibroblast,IL1,Gfpt2,0.190487214700523
Neutrophil -> Fibroblast,Fibroblast,IL1,H2.D1,0.121372615140488
Neutrophil -> Fibroblast,Fibroblast,IL1,H2.K1,0.121372615140488
Neutrophil -> Fibroblast,Fibroblast,IL1,H2.Q4,0.121372615140488
Neutrophil -> Fibroblast,Fibroblast,IL1,H2.Q6,0.121372615140488
Neutrophil -> Fibroblast,Fibroblast,IL1,H2.Q7,0.121372615140488
Neutrophil -> Fibroblast,Fibroblast,IL1,H2.T23,0.118061711172868
Neutrophil -> Fibroblast,Fibroblast,IL1,Has1,0.121944329345278
Neutrophil -> Fibroblast,Fibroblast,IL1,Has2,0.153817654765669
Neutrophil -> Fibroblast,Fibroblast,IL1,Hif1a,0.151122613928117
Neutrophil -> Fibroblast,Fibroblast,IL1,Hivep2,0.185275375723045
Neutrophil -> Fibroblast,Fibroblast,IL1,Hmox1,0.150817061112591
Neutrophil -> Fibroblast,Fibroblast,IL1,Hsd11b1,0.171702938663248
Neutrophil -> Fibroblast,Fibroblast,IL1,Icam1,0.206928265734401
Neutrophil -> Fibroblast,Fibroblast,IL1,Ier3,0.19361096787404
Neutrophil -> Fibroblast,Fibroblast,IL1,Ifi204,0.100630629442765
Neutrophil -> Fibroblast,Fibroblast,IL1,Ifi205,0.100630629442765
Neutrophil -> Fibroblast,Fibroblast,IL1,Ifi211,0.100630629442765
Neutrophil -> Fibroblast,Fibroblast,IL1,Ifnar2,0.110958696650219
Neutrophil -> Fibroblast,Fibroblast,IL1,Il11,0.180861469612341
Neutrophil -> Fibroblast,Fibroblast,IL1,Il15ra,0.10551967395358
Neutrophil -> Fibroblast,Fibroblast,IL1,Il1b,0.130529693416379
Neutrophil -> Fibroblast,Fibroblast,IL1,Il1r1,0.117003971014169
Neutrophil -> Fibroblast,Fibroblast,IL1,Il33,0.172944560044599
Neutrophil -> Fibroblast,Fibroblast,IL1,Il6,0.210712354722341
Neutrophil -> Fibroblast,Fibroblast,IL1,Irak3,0.119829390721118
Neutrophil -> Fibroblast,Fibroblast,IL1,Junb,0.183850445454921
Neutrophil -> Fibroblast,Fibroblast,IL1,Lamb3,0.118372931912662
Neutrophil -> Fibroblast,Fibroblast,IL1,Lif,0.2497659754503
Neutrophil -> Fibroblast,Fibroblast,IL1,Lyn,0.195856548687515
Neutrophil -> Fibroblast,Fibroblast,IL1,Maff,0.186548447234439
Neutrophil -> Fibroblast,Fibroblast,IL1,Map3k5,0.111114713464369
Neutrophil -> Fibroblast,Fibroblast,IL1,Map3k8,0.107739131756902
Neutrophil -> Fibroblast,Fibroblast,IL1,Mcl1,0.118011279248693
Neutrophil -> Fibroblast,Fibroblast,IL1,Mdk,0.114479260912142
Neutrophil -> Fibroblast,Fibroblast,IL1,Mmp2,0.109777883238272
Neutrophil -> Fibroblast,Fibroblast,IL1,Mmp3,0.211301772081196
Neutrophil -> Fibroblast,Fibroblast,IL1,Myc,0.124527036882218
Neutrophil -> Fibroblast,Fibroblast,IL1,Nab1,0.142798086284887
Neutrophil -> Fibroblast,Fibroblast,IL1,Nampt,0.24325430934841
Neutrophil -> Fibroblast,Fibroblast,IL1,Nfkb1,0.279668208058058
Neutrophil -> Fibroblast,Fibroblast,IL1,Nfkb2,0.278834822024845
Neutrophil -> Fibroblast,Fibroblast,IL1,Nfkbia,0.220844647171294
Neutrophil -> Fibroblast,Fibroblast,IL1,Nfkbiz,0.206410907237161
Neutrophil -> Fibroblast,Fibroblast,IL1,Ngf,0.105384372364022
Neutrophil -> Fibroblast,Fibroblast,IL1,Noct,0.193835423956745
Neutrophil -> Fibroblast,Fibroblast,IL1,Nr4a2,0.11100728192256
Neutrophil -> Fibroblast,Fibroblast,IL1,Nr4a3,0.113308219726498
Neutrophil -> Fibroblast,Fibroblast,IL1,Panx1,0.188475312040699
Neutrophil -> Fibroblast,Fibroblast,IL1,Pappa,0.103577956804737
Neutrophil -> Fibroblast,Fibroblast,IL1,Pde4b,0.119010691838877
Neutrophil -> Fibroblast,Fibroblast,IL1,Pfkfb3,0.182009102878185
Neutrophil -> Fibroblast,Fibroblast,IL1,Pim1,0.116038404926252
Neutrophil -> Fibroblast,Fibroblast,IL1,Plau,0.190588630717307
Neutrophil -> Fibroblast,Fibroblast,IL1,Plaur,0.187035936300271
Neutrophil -> Fibroblast,Fibroblast,IL1,Plk2,0.120919773523421
Neutrophil -> Fibroblast,Fibroblast,IL1,Prickle1,0.117092497127047
Neutrophil -> Fibroblast,Fibroblast,IL1,Prkcd,0.116569118857099
Neutrophil -> Fibroblast,Fibroblast,IL1,Psen1,0.115429141009923
Neutrophil -> Fibroblast,Fibroblast,IL1,Ptges,0.149842325255811
Neutrophil -> Fibroblast,Fibroblast,IL1,Ptgs2,0.285623198394418
Neutrophil -> Fibroblast,Fibroblast,IL1,Ptx3,0.258772641883994
Neutrophil -> Fibroblast,Fibroblast,IL1,Rcan1,0.18617388174103
Neutrophil -> Fibroblast,Fibroblast,IL1,Rel,0.112197546553227
Neutrophil -> Fibroblast,Fibroblast,IL1,Rela,0.104315275955319
Neutrophil -> Fibroblast,Fibroblast,IL1,Relb,0.116353040998347
Neutrophil -> Fibroblast,Fibroblast,IL1,Ripk2,0.21854016445937
Neutrophil -> Fibroblast,Fibroblast,IL1,Rnf19b,0.105191442318413
Neutrophil -> Fibroblast,Fibroblast,IL1,Samd4,0.117332072955684
Neutrophil -> Fibroblast,Fibroblast,IL1,Sat1,0.194932331361923
Neutrophil -> Fibroblast,Fibroblast,IL1,Sdc4,0.192994593275972
Neutrophil -> Fibroblast,Fibroblast,IL1,Serpina3n,0.119846963736263
Neutrophil -> Fibroblast,Fibroblast,IL1,Serpine1,0.222768885732939
Neutrophil -> Fibroblast,Fibroblast,IL1,Sgk1,0.0887528403155948
Neutrophil -> Fibroblast,Fibroblast,IL1,Slc11a2,0.180657871049787
Neutrophil -> Fibroblast,Fibroblast,IL1,Slc25a37,0.195567214583486
Neutrophil -> Fibroblast,Fibroblast,IL1,Slc2a1,0.114406318015508
Neutrophil -> Fibroblast,Fibroblast,IL1,Slc39a14,0.192168345346449
Neutrophil -> Fibroblast,Fibroblast,IL1,Slfn2,0.0966645741055483
Neutrophil -> Fibroblast,Fibroblast,IL1,Smad7,0.110441286589682
Neutrophil -> Fibroblast,Fibroblast,IL1,Socs3,0.208604630020749
Neutrophil -> Fibroblast,Fibroblast,IL1,Sod2,0.206913694403458
Neutrophil -> Fibroblast,Fibroblast,IL1,Srgn,0.109818700368311
Neutrophil -> Fibroblast,Fibroblast,IL1,Stat1,0.117289843767625
Neutrophil -> Fibroblast,Fibroblast,IL1,Steap4,0.110622219044812
Neutrophil -> Fibroblast,Fibroblast,IL1,Stx11,0.112427561586336
Neutrophil -> Fibroblast,Fibroblast,IL1,Susd6,0.186921819755074
Neutrophil -> Fibroblast,Fibroblast,IL1,Tap1,0.202554392272229
Neutrophil -> Fibroblast,Fibroblast,IL1,Tfpi2,0.192713125400175
Neutrophil -> Fibroblast,Fibroblast,IL1,Tgfb1,0.105039639794251
Neutrophil -> Fibroblast,Fibroblast,IL1,Tnc,0.211473826712063
Neutrophil -> Fibroblast,Fibroblast,IL1,Tnfaip2,0.18451859969674
Neutrophil -> Fibroblast,Fibroblast,IL1,Tnfaip3,0.191277250677676
Neutrophil -> Fibroblast,Fibroblast,IL1,Tnfaip6,0.175183684039885
Neutrophil -> Fibroblast,Fibroblast,IL1,Tnfaip8,0.183808915440741
Neutrophil -> Fibroblast,Fibroblast,IL1,Tnip1,0.186797258373096
Neutrophil -> Fibroblast,Fibroblast,IL1,Traf1,0.176462502947096
Neutrophil -> Fibroblast,Fibroblast,IL1,Trib1,0.186379636675247
Neutrophil -> Fibroblast,Fibroblast,IL1,Ugcg,0.14630388322214
Neutrophil -> Fibroblast,Fibroblast,IL1,Vcam1,0.20625685848639
Neutrophil -> Fibroblast,Fibroblast,IL1,Vegfd,0.12153356358137
Neutrophil -> Fibroblast,Fibroblast,IL1,Zc3h12a,0.105940355873675
Neutrophil -> Fibroblast,Fibroblast,IL1,AA467197,0.12106824250585
Neutrophil -> Fibroblast,Fibroblast,IL1,Adh1,0.099846449275385
