key,sample_uid,group,scope,state,n_cells,program,score
Level 3___Absorptive-secretory transitional epithelial___Merged_a5B1__M23,Merged_a5B1__M23,alpha5beta1 blockade,Level 3,Absorptive-secretory transitional epithelial,192,Barrier / junctions,6.81568640225201
Level 3___Absorptive-secretory transitional epithelial___Merged_a5B1__M23,Merged_a5B1__M23,alpha5beta1 blockade,Level 3,Absorptive-secretory transitional epithelial,192,Mucus / secretory,9.250062417108095
Level 3___Absorptive-secretory transitional epithelial___Merged_a5B1__M23,Merged_a5B1__M23,alpha5beta1 blockade,Level 3,Absorptive-secretory transitional epithelial,192,Injury-associated regeneration,5.9504119618425255
Level 3___Absorptive-secretory transitional epithelial___Merged_a5B1__M23,Merged_a5B1__M23,alpha5beta1 blockade,Level 3,Absorptive-secretory transitional epithelial,192,Absorptive differentiation,6.18818215799821
Level 3___Mature absorptive colonocyte___Merged_a5B1__M21,Merged_a5B1__M21,alpha5beta1 blockade,Level 3,Mature absorptive colonocyte,531,Inflammatory chemokines,1.416460113598238
Level 3___Mature absorptive colonocyte___Merged_a5B1__M21,Merged_a5B1__M21,alpha5beta1 blockade,Level 3,Mature absorptive colonocyte,531,Interferon response,0.9828558954042909
Level 3___Mature absorptive colonocyte___Merged_a5B1__M21,Merged_a5B1__M21,alpha5beta1 blockade,Level 3,Mature absorptive colonocyte,531,Barrier / junctions,7.151745319290306
Level 3___Mature absorptive colonocyte___Merged_a5B1__M21,Merged_a5B1__M21,alpha5beta1 blockade,Level 3,Mature absorptive colonocyte,531,Mucus / secretory,8.176500918099302
Level 3___Mature absorptive colonocyte___Merged_a5B1__M21,Merged_a5B1__M21,alpha5beta1 blockade,Level 3,Mature absorptive colonocyte,531,Injury-associated regeneration,5.874333189978784
Level 3___Mature absorptive colonocyte___Merged_a5B1__M21,Merged_a5B1__M21,alpha5beta1 blockade,Level 3,Mature absorptive colonocyte,531,Absorptive differentiation,5.7852398742890125
Level 3___Zg16+ secretory epithelial___Merged_a5B1__M14,Merged_a5B1__M14,alpha5beta1 blockade,Level 3,Zg16+ secretory epithelial,124,Inflammatory chemokines,2.244280514363958
Level 3___Zg16+ secretory epithelial___Merged_a5B1__M14,Merged_a5B1__M14,alpha5beta1 blockade,Level 3,Zg16+ secretory epithelial,124,Interferon response,-1.6441949099280673
Level 3___Zg16+ secretory epithelial___Merged_a5B1__M14,Merged_a5B1__M14,alpha5beta1 blockade,Level 3,Zg16+ secretory epithelial,124,Barrier / junctions,6.32970794636955
Level 3___Zg16+ secretory epithelial___Merged_a5B1__M14,Merged_a5B1__M14,alpha5beta1 blockade,Level 3,Zg16+ secretory epithelial,124,Mucus / secretory,8.7091619820474
Level 3___Zg16+ secretory epithelial___Merged_a5B1__M14,Merged_a5B1__M14,alpha5beta1 blockade,Level 3,Zg16+ secretory epithelial,124,Injury-associated regeneration,5.2107280933209115
Level 3___Zg16+ secretory epithelial___Merged_a5B1__M14,Merged_a5B1__M14,alpha5beta1 blockade,Level 3,Zg16+ secretory epithelial,124,Absorptive differentiation,3.935417804911812
Level 3___Injury/inflammatory epithelial___Merged_a5B1__M15,Merged_a5B1__M15,alpha5beta1 blockade,Level 3,Injury/inflammatory epithelial,4483,Inflammatory chemokines,3.0646337430671284
Level 3___Injury/inflammatory epithelial___Merged_a5B1__M15,Merged_a5B1__M15,alpha5beta1 blockade,Level 3,Injury/inflammatory epithelial,4483,Interferon response,1.7800940362815418
Level 3___Injury/inflammatory epithelial___Merged_a5B1__M15,Merged_a5B1__M15,alpha5beta1 blockade,Level 3,Injury/inflammatory epithelial,4483,Barrier / junctions,6.53872093506515
Level 3___Injury/inflammatory epithelial___Merged_a5B1__M15,Merged_a5B1__M15,alpha5beta1 blockade,Level 3,Injury/inflammatory epithelial,4483,Mucus / secretory,8.908031717605237
Level 3___Injury/inflammatory epithelial___Merged_a5B1__M15,Merged_a5B1__M15,alpha5beta1 blockade,Level 3,Injury/inflammatory epithelial,4483,Injury-associated regeneration,5.417603864965409
Level 3___Injury/inflammatory epithelial___Merged_a5B1__M15,Merged_a5B1__M15,alpha5beta1 blockade,Level 3,Injury/inflammatory epithelial,4483,Absorptive differentiation,4.513849682340829
Level 3___IFN/MHC-II-responsive epithelial___Merged_a5B1__M23,Merged_a5B1__M23,alpha5beta1 blockade,Level 3,IFN/MHC-II-responsive epithelial,206,Inflammatory chemokines,3.6256794060818582
Level 3___IFN/MHC-II-responsive epithelial___Merged_a5B1__M23,Merged_a5B1__M23,alpha5beta1 blockade,Level 3,IFN/MHC-II-responsive epithelial,206,Interferon response,2.7247905726542156
Level 3___IFN/MHC-II-responsive epithelial___Merged_a5B1__M23,Merged_a5B1__M23,alpha5beta1 blockade,Level 3,IFN/MHC-II-responsive epithelial,206,Barrier / junctions,6.795247391641272
Level 3___IFN/MHC-II-responsive epithelial___Merged_a5B1__M23,Merged_a5B1__M23,alpha5beta1 blockade,Level 3,IFN/MHC-II-responsive epithelial,206,Mucus / secretory,9.618167167892915
Level 3___IFN/MHC-II-responsive epithelial___Merged_a5B1__M23,Merged_a5B1__M23,alpha5beta1 blockade,Level 3,IFN/MHC-II-responsive epithelial,206,Injury-associated regeneration,6.334654985950863
Level 3___IFN/MHC-II-responsive epithelial___Merged_a5B1__M23,Merged_a5B1__M23,alpha5beta1 blockade,Level 3,IFN/MHC-II-responsive epithelial,206,Absorptive differentiation,6.232971741195482
Level 3___Mature absorptive colonocyte___Merged_a5B1__M16,Merged_a5B1__M16,alpha5beta1 blockade,Level 3,Mature absorptive colonocyte,9600,Inflammatory chemokines,4.102931592036362
Level 3___Mature absorptive colonocyte___Merged_a5B1__M16,Merged_a5B1__M16,alpha5beta1 blockade,Level 3,Mature absorptive colonocyte,9600,Interferon response,2.671364983201508
Level 3___Mature absorptive colonocyte___Merged_a5B1__M16,Merged_a5B1__M16,alpha5beta1 blockade,Level 3,Mature absorptive colonocyte,9600,Barrier / junctions,7.852024134157834
Level 3___Mature absorptive colonocyte___Merged_a5B1__M16,Merged_a5B1__M16,alpha5beta1 blockade,Level 3,Mature absorptive colonocyte,9600,Mucus / secretory,8.402679280853585
Level 3___Mature absorptive colonocyte___Merged_a5B1__M16,Merged_a5B1__M16,alpha5beta1 blockade,Level 3,Mature absorptive colonocyte,9600,Injury-associated regeneration,6.652365796762476
Level 3___Mature absorptive colonocyte___Merged_a5B1__M16,Merged_a5B1__M16,alpha5beta1 blockade,Level 3,Mature absorptive colonocyte,9600,Absorptive differentiation,6.096713405558675
Level 3___Enteroendocrine-secretory transitional cell___Merged_a5B1__M23,Merged_a5B1__M23,alpha5beta1 blockade,Level 3,Enteroendocrine-secretory transitional cell,2050,Inflammatory chemokines,2.2095828864070968
Level 3___Enteroendocrine-secretory transitional cell___Merged_a5B1__M23,Merged_a5B1__M23,alpha5beta1 blockade,Level 3,Enteroendocrine-secretory transitional cell,2050,Interferon response,1.2605854982212767
Level 3___Enteroendocrine-secretory transitional cell___Merged_a5B1__M23,Merged_a5B1__M23,alpha5beta1 blockade,Level 3,Enteroendocrine-secretory transitional cell,2050,Barrier / junctions,6.2278270978386026
Level 3___Enteroendocrine-secretory transitional cell___Merged_a5B1__M23,Merged_a5B1__M23,alpha5beta1 blockade,Level 3,Enteroendocrine-secretory transitional cell,2050,Mucus / secretory,8.61831471867486
Level 3___Enteroendocrine-secretory transitional cell___Merged_a5B1__M23,Merged_a5B1__M23,alpha5beta1 blockade,Level 3,Enteroendocrine-secretory transitional cell,2050,Injury-associated regeneration,5.5369596334625
Level 3___Enteroendocrine-secretory transitional cell___Merged_a5B1__M23,Merged_a5B1__M23,alpha5beta1 blockade,Level 3,Enteroendocrine-secretory transitional cell,2050,Absorptive differentiation,5.437198184630687
Level 3___Inflammatory Zg16+ secretory epithelial___Merged_a5B1__M21,Merged_a5B1__M21,alpha5beta1 blockade,Level 3,Inflammatory Zg16+ secretory epithelial,235,Inflammatory chemokines,1.0450662196926983
Level 3___Inflammatory Zg16+ secretory epithelial___Merged_a5B1__M21,Merged_a5B1__M21,alpha5beta1 blockade,Level 3,Inflammatory Zg16+ secretory epithelial,235,Interferon response,0.13062966828173492
Level 3___Inflammatory Zg16+ secretory epithelial___Merged_a5B1__M21,Merged_a5B1__M21,alpha5beta1 blockade,Level 3,Inflammatory Zg16+ secretory epithelial,235,Barrier / junctions,5.9678609844516854
Level 3___Inflammatory Zg16+ secretory epithelial___Merged_a5B1__M21,Merged_a5B1__M21,alpha5beta1 blockade,Level 3,Inflammatory Zg16+ secretory epithelial,235,Mucus / secretory,10.799136639063336
Level 3___Inflammatory Zg16+ secretory epithelial___Merged_a5B1__M21,Merged_a5B1__M21,alpha5beta1 blockade,Level 3,Inflammatory Zg16+ secretory epithelial,235,Injury-associated regeneration,5.6594141055475005
Level 3___Inflammatory Zg16+ secretory epithelial___Merged_a5B1__M21,Merged_a5B1__M21,alpha5beta1 blockade,Level 3,Inflammatory Zg16+ secretory epithelial,235,Absorptive differentiation,4.795429225674375
Level 3___Mature absorptive colonocyte___Merged_a5B1__M15,Merged_a5B1__M15,alpha5beta1 blockade,Level 3,Mature absorptive colonocyte,475,Inflammatory chemokines,3.22999462322746
Level 3___Mature absorptive colonocyte___Merged_a5B1__M15,Merged_a5B1__M15,alpha5beta1 blockade,Level 3,Mature absorptive colonocyte,475,Interferon response,2.514627401966392
Level 3___Mature absorptive colonocyte___Merged_a5B1__M15,Merged_a5B1__M15,alpha5beta1 blockade,Level 3,Mature absorptive colonocyte,475,Barrier / junctions,7.539642141845331
Level 3___Mature absorptive colonocyte___Merged_a5B1__M15,Merged_a5B1__M15,alpha5beta1 blockade,Level 3,Mature absorptive colonocyte,475,Mucus / secretory,7.98713612038966
Level 3___Mature absorptive colonocyte___Merged_a5B1__M15,Merged_a5B1__M15,alpha5beta1 blockade,Level 3,Mature absorptive colonocyte,475,Injury-associated regeneration,6.363779393674819
Level 3___Mature absorptive colonocyte___Merged_a5B1__M15,Merged_a5B1__M15,alpha5beta1 blockade,Level 3,Mature absorptive colonocyte,475,Absorptive differentiation,6.242037047131539
Level 3___Inflammatory Zg16+ secretory epithelial___Merged_a5B1__M23,Merged_a5B1__M23,alpha5beta1 blockade,Level 3,Inflammatory Zg16+ secretory epithelial,4439,Inflammatory chemokines,1.4256218589054777
Level 3___Inflammatory Zg16+ secretory epithelial___Merged_a5B1__M23,Merged_a5B1__M23,alpha5beta1 blockade,Level 3,Inflammatory Zg16+ secretory epithelial,4439,Interferon response,0.8634652806634602
Level 3___Inflammatory Zg16+ secretory epithelial___Merged_a5B1__M23,Merged_a5B1__M23,alpha5beta1 blockade,Level 3,Inflammatory Zg16+ secretory epithelial,4439,Barrier / junctions,6.228128467245312
Level 3___Inflammatory Zg16+ secretory epithelial___Merged_a5B1__M23,Merged_a5B1__M23,alpha5beta1 blockade,Level 3,Inflammatory Zg16+ secretory epithelial,4439,Mucus / secretory,11.205191749016032
Level 3___Inflammatory Zg16+ secretory epithelial___Merged_a5B1__M23,Merged_a5B1__M23,alpha5beta1 blockade,Level 3,Inflammatory Zg16+ secretory epithelial,4439,Injury-associated regeneration,5.472119387907045
Level 3___Inflammatory Zg16+ secretory epithelial___Merged_a5B1__M23,Merged_a5B1__M23,alpha5beta1 blockade,Level 3,Inflammatory Zg16+ secretory epithelial,4439,Absorptive differentiation,4.985122432304762
Level 3___Zg16+ secretory epithelial___Merged_a5B1__M22,Merged_a5B1__M22,alpha5beta1 blockade,Level 3,Zg16+ secretory epithelial,4127,Inflammatory chemokines,1.4171046890901362
Level 3___Zg16+ secretory epithelial___Merged_a5B1__M22,Merged_a5B1__M22,alpha5beta1 blockade,Level 3,Zg16+ secretory epithelial,4127,Interferon response,0.2556138978082662
Level 3___Zg16+ secretory epithelial___Merged_a5B1__M22,Merged_a5B1__M22,alpha5beta1 blockade,Level 3,Zg16+ secretory epithelial,4127,Barrier / junctions,5.909103709315154
Level 3___Zg16+ secretory epithelial___Merged_a5B1__M22,Merged_a5B1__M22,alpha5beta1 blockade,Level 3,Zg16+ secretory epithelial,4127,Mucus / secretory,8.717777048076064
Level 3___Zg16+ secretory epithelial___Merged_a5B1__M22,Merged_a5B1__M22,alpha5beta1 blockade,Level 3,Zg16+ secretory epithelial,4127,Injury-associated regeneration,4.562321614146809
Level 3___Zg16+ secretory epithelial___Merged_a5B1__M22,Merged_a5B1__M22,alpha5beta1 blockade,Level 3,Zg16+ secretory epithelial,4127,Absorptive differentiation,4.425177903478468
Level 3___Zg16+ secretory epithelial___Merged_a5B1__M21,Merged_a5B1__M21,alpha5beta1 blockade,Level 3,Zg16+ secretory epithelial,3664,Inflammatory chemokines,1.5060281195569682
Level 3___Zg16+ secretory epithelial___Merged_a5B1__M21,Merged_a5B1__M21,alpha5beta1 blockade,Level 3,Zg16+ secretory epithelial,3664,Interferon response,0.2858484758703336
Level 3___Zg16+ secretory epithelial___Merged_a5B1__M21,Merged_a5B1__M21,alpha5beta1 blockade,Level 3,Zg16+ secretory epithelial,3664,Barrier / junctions,5.968185077901082
Level 3___Zg16+ secretory epithelial___Merged_a5B1__M21,Merged_a5B1__M21,alpha5beta1 blockade,Level 3,Zg16+ secretory epithelial,3664,Mucus / secretory,8.727452099735071
Level 3___Zg16+ secretory epithelial___Merged_a5B1__M21,Merged_a5B1__M21,alpha5beta1 blockade,Level 3,Zg16+ secretory epithelial,3664,Injury-associated regeneration,4.695346159328494
Level 3___Zg16+ secretory epithelial___Merged_a5B1__M21,Merged_a5B1__M21,alpha5beta1 blockade,Level 3,Zg16+ secretory epithelial,3664,Absorptive differentiation,4.946344219244329
Level 3___Injury/inflammatory epithelial___Merged_a5B1__M13,Merged_a5B1__M13,alpha5beta1 blockade,Level 3,Injury/inflammatory epithelial,762,Inflammatory chemokines,3.1059438755374296
Level 3___Injury/inflammatory epithelial___Merged_a5B1__M13,Merged_a5B1__M13,alpha5beta1 blockade,Level 3,Injury/inflammatory epithelial,762,Interferon response,0.9575425611396357
Level 3___Injury/inflammatory epithelial___Merged_a5B1__M13,Merged_a5B1__M13,alpha5beta1 blockade,Level 3,Injury/inflammatory epithelial,762,Barrier / junctions,6.472347050115231
Level 3___Injury/inflammatory epithelial___Merged_a5B1__M13,Merged_a5B1__M13,alpha5beta1 blockade,Level 3,Injury/inflammatory epithelial,762,Mucus / secretory,8.863192206260988
Level 3___Injury/inflammatory epithelial___Merged_a5B1__M13,Merged_a5B1__M13,alpha5beta1 blockade,Level 3,Injury/inflammatory epithelial,762,Injury-associated regeneration,5.549841924475026
Level 3___Injury/inflammatory epithelial___Merged_a5B1__M13,Merged_a5B1__M13,alpha5beta1 blockade,Level 3,Injury/inflammatory epithelial,762,Absorptive differentiation,5.010795245768406
Level 3___Mature absorptive colonocyte___Merged_a5B1__M20,Merged_a5B1__M20,alpha5beta1 blockade,Level 3,Mature absorptive colonocyte,760,Inflammatory chemokines,2.4476786598334463
Level 3___Mature absorptive colonocyte___Merged_a5B1__M20,Merged_a5B1__M20,alpha5beta1 blockade,Level 3,Mature absorptive colonocyte,760,Interferon response,0.9696228093895224
Level 3___Mature absorptive colonocyte___Merged_a5B1__M20,Merged_a5B1__M20,alpha5beta1 blockade,Level 3,Mature absorptive colonocyte,760,Barrier / junctions,7.139733415793241
Level 3___Mature absorptive colonocyte___Merged_a5B1__M20,Merged_a5B1__M20,alpha5beta1 blockade,Level 3,Mature absorptive colonocyte,760,Mucus / secretory,8.10190622720758
Level 3___Mature absorptive colonocyte___Merged_a5B1__M20,Merged_a5B1__M20,alpha5beta1 blockade,Level 3,Mature absorptive colonocyte,760,Injury-associated regeneration,5.9810595039109264
Level 3___Mature absorptive colonocyte___Merged_a5B1__M20,Merged_a5B1__M20,alpha5beta1 blockade,Level 3,Mature absorptive colonocyte,760,Absorptive differentiation,6.303771889574014
Level 3___Injury/inflammatory epithelial___Merged_a5B1__M14,Merged_a5B1__M14,alpha5beta1 blockade,Level 3,Injury/inflammatory epithelial,831,Inflammatory chemokines,3.037814065739623
Level 3___Injury/inflammatory epithelial___Merged_a5B1__M14,Merged_a5B1__M14,alpha5beta1 blockade,Level 3,Injury/inflammatory epithelial,831,Interferon response,1.5828206343691893
Level 3___Injury/inflammatory epithelial___Merged_a5B1__M14,Merged_a5B1__M14,alpha5beta1 blockade,Level 3,Injury/inflammatory epithelial,831,Barrier / junctions,6.478567935728681
Level 3___Injury/inflammatory epithelial___Merged_a5B1__M14,Merged_a5B1__M14,alpha5beta1 blockade,Level 3,Injury/inflammatory epithelial,831,Mucus / secretory,8.960710553753259
Level 3___Injury/inflammatory epithelial___Merged_a5B1__M14,Merged_a5B1__M14,alpha5beta1 blockade,Level 3,Injury/inflammatory epithelial,831,Injury-associated regeneration,5.4540615464051285
Level 3___Injury/inflammatory epithelial___Merged_a5B1__M14,Merged_a5B1__M14,alpha5beta1 blockade,Level 3,Injury/inflammatory epithelial,831,Absorptive differentiation,4.7001266317810755
Level 3___Zg16+ secretory epithelial___Merged_a5B1__M24,Merged_a5B1__M24,alpha5beta1 blockade,Level 3,Zg16+ secretory epithelial,3561,Inflammatory chemokines,1.652020723130076
Level 3___Zg16+ secretory epithelial___Merged_a5B1__M24,Merged_a5B1__M24,alpha5beta1 blockade,Level 3,Zg16+ secretory epithelial,3561,Interferon response,-0.29072086052188667
Level 3___Zg16+ secretory epithelial___Merged_a5B1__M24,Merged_a5B1__M24,alpha5beta1 blockade,Level 3,Zg16+ secretory epithelial,3561,Barrier / junctions,5.900310957101147
Level 3___Zg16+ secretory epithelial___Merged_a5B1__M24,Merged_a5B1__M24,alpha5beta1 blockade,Level 3,Zg16+ secretory epithelial,3561,Mucus / secretory,8.747661763869537
Level 3___Zg16+ secretory epithelial___Merged_a5B1__M24,Merged_a5B1__M24,alpha5beta1 blockade,Level 3,Zg16+ secretory epithelial,3561,Injury-associated regeneration,4.816613997209356
Level 3___Zg16+ secretory epithelial___Merged_a5B1__M24,Merged_a5B1__M24,alpha5beta1 blockade,Level 3,Zg16+ secretory epithelial,3561,Absorptive differentiation,4.644553926553783
Level 3___Inflammatory Zg16+ secretory epithelial___Merged_a5B1__M19,Merged_a5B1__M19,alpha5beta1 blockade,Level 3,Inflammatory Zg16+ secretory epithelial,253,Inflammatory chemokines,0.8068557285709583
