sample,group,subset,kind,marker,events,median,mean,eligible
WD6,WD,Saved: cd177- all neutrophils/cxcr4+ osm+,saved gate,OSM,27,8718.404827856366,11324.49026368276,True
WD6,WD,Saved: cd177- all neutrophils/cxcr4+ osm+,saved gate,CXCR4,27,2075.2573723326072,3258.234973632588,True
WD6,WD,Saved: cd177- all neutrophils/cxcr4+ osm+,saved gate,MX1,27,3242.801702315104,15767.625095540147,True
WD6,WD,Saved: cd177- all neutrophils/cxcr4+ osm+,saved gate,PADI4,27,945.109209241412,-1412.1003985279547,True
WD6,WD,Saved: cd177- all neutrophils/cxcr4+ osm+,saved gate,NAMPT,27,203.52012631426302,479.98686835355045,True
WD6,WD,Saved: cd177- all neutrophils/cxcr4+ osm+,saved gate,CD177,27,-7724.5337049338705,-12640.265290388199,True
WD6,WD,Saved: cd177- all neutrophils/cxcr4+ osm+,saved gate,CD11b,27,11215.753285352765,16941.028743736682,True
WD6,WD,Saved: cd177- all neutrophils/cxcr4+ osm+,saved gate,CD45,27,19070.01583258472,26888.41399814752,True
WD6,WD,Saved: cd177- all neutrophils/cxcr4+ osm+,saved gate,Ly6G,27,15519.284601552516,21142.252987831835,True
WD6,WD,Saved: cd177- all neutrophils/cxcr4+ osm+,saved gate,F4/80,27,175.87607001949118,-2301.411300615108,True
WD6,WD,Saved: cd177- all neutrophils/cxcr4- mx1+,saved gate,OSM,13,10724.729894288605,9935.44262305416,False
WD6,WD,Saved: cd177- all neutrophils/cxcr4- mx1+,saved gate,CXCR4,13,1068.02210658113,886.0910006038331,False
WD6,WD,Saved: cd177- all neutrophils/cxcr4- mx1+,saved gate,MX1,13,2991.2055544049317,3931.510333189829,False
WD6,WD,Saved: cd177- all neutrophils/cxcr4- mx1+,saved gate,PADI4,13,-1601.572629985682,-1178.1672633455928,False
WD6,WD,Saved: cd177- all neutrophils/cxcr4- mx1+,saved gate,NAMPT,13,210.43193102624497,202.42128556086175,False
WD6,WD,Saved: cd177- all neutrophils/cxcr4- mx1+,saved gate,CD177,13,-5680.577381695354,-5904.219085364428,False
WD6,WD,Saved: cd177- all neutrophils/cxcr4- mx1+,saved gate,CD11b,13,12999.128825532212,15650.176041508023,False
WD6,WD,Saved: cd177- all neutrophils/cxcr4- mx1+,saved gate,CD45,13,10609.86400991515,16228.834634764627,False
WD6,WD,Saved: cd177- all neutrophils/cxcr4- mx1+,saved gate,Ly6G,13,12857.374745792942,17051.222098507238,False
WD6,WD,Saved: cd177- all neutrophils/cxcr4- mx1+,saved gate,F4/80,13,-2088.921149282801,-2486.201989827092,False
WD6,WD,Saved: cd177- all neutrophils/cxcr4- osm+,saved gate,OSM,11,7428.147145661414,8472.186222090511,False
WD6,WD,Saved: cd177- all neutrophils/cxcr4- osm+,saved gate,CXCR4,11,416.01445103716514,361.403678283842,False
WD6,WD,Saved: cd177- all neutrophils/cxcr4- osm+,saved gate,MX1,11,2193.894033326751,2700.25391194532,False
WD6,WD,Saved: cd177- all neutrophils/cxcr4- osm+,saved gate,PADI4,11,-2032.4337823178937,-3073.9896955111526,False
WD6,WD,Saved: cd177- all neutrophils/cxcr4- osm+,saved gate,NAMPT,11,95.94071760220193,155.8244775663473,False
WD6,WD,Saved: cd177- all neutrophils/cxcr4- osm+,saved gate,CD177,11,-5592.035673200349,-5122.817211304606,False
WD6,WD,Saved: cd177- all neutrophils/cxcr4- osm+,saved gate,CD11b,11,11684.343963335843,13831.200446143192,False
WD6,WD,Saved: cd177- all neutrophils/cxcr4- osm+,saved gate,CD45,11,13354.017880676314,16681.746857122143,False
WD6,WD,Saved: cd177- all neutrophils/cxcr4- osm+,saved gate,Ly6G,11,9858.264761138274,10176.884466732014,False
WD6,WD,Saved: cd177- all neutrophils/cxcr4- osm+,saved gate,F4/80,11,-1179.5328332592667,-1516.3959451802918,False
WD6,WD,Saved: cd177- all neutrophils/mx1+ cxcr4+,saved gate,OSM,29,3216.0085835182863,6591.32935321108,True
WD6,WD,Saved: cd177- all neutrophils/mx1+ cxcr4+,saved gate,CXCR4,29,4328.011459918597,5045.113315900505,True
WD6,WD,Saved: cd177- all neutrophils/mx1+ cxcr4+,saved gate,MX1,29,2683.8874601383895,4021.2782038347327,True
WD6,WD,Saved: cd177- all neutrophils/mx1+ cxcr4+,saved gate,PADI4,29,1926.0652410485918,18.482706259437958,True
WD6,WD,Saved: cd177- all neutrophils/mx1+ cxcr4+,saved gate,NAMPT,29,22.197786070846206,216.03176786342118,True
WD6,WD,Saved: cd177- all neutrophils/mx1+ cxcr4+,saved gate,CD177,29,-9104.107143336254,-9386.809550174947,True
WD6,WD,Saved: cd177- all neutrophils/mx1+ cxcr4+,saved gate,CD11b,29,12146.49943359697,15691.049125657044,True
WD6,WD,Saved: cd177- all neutrophils/mx1+ cxcr4+,saved gate,CD45,29,34960.74868742867,40081.393559157914,True
WD6,WD,Saved: cd177- all neutrophils/mx1+ cxcr4+,saved gate,Ly6G,29,8511.875561175095,13659.21249269066,True
WD6,WD,Saved: cd177- all neutrophils/mx1+ cxcr4+,saved gate,F4/80,29,2960.180696500976,2350.601587820149,True
WD6,WD,Saved: cd177- all neutrophils/mx1+ osm+,saved gate,OSM,16,12975.506316529498,15697.79232933906,False
WD6,WD,Saved: cd177- all neutrophils/mx1+ osm+,saved gate,CXCR4,16,1509.750418733935,2502.7131281238253,False
WD6,WD,Saved: cd177- all neutrophils/mx1+ osm+,saved gate,MX1,16,5917.522633799561,6792.790431730457,False
WD6,WD,Saved: cd177- all neutrophils/mx1+ osm+,saved gate,PADI4,16,-1085.099681493753,-5523.5603922344635,False
WD6,WD,Saved: cd177- all neutrophils/mx1+ osm+,saved gate,NAMPT,16,394.7786623738841,653.3192596023248,False
WD6,WD,Saved: cd177- all neutrophils/mx1+ osm+,saved gate,CD177,16,-7062.951279251432,-7844.548179831869,False
WD6,WD,Saved: cd177- all neutrophils/mx1+ osm+,saved gate,CD11b,16,19556.592716228788,23979.66131570697,False
WD6,WD,Saved: cd177- all neutrophils/mx1+ osm+,saved gate,CD45,16,18386.517176235182,24112.86747431295,False
WD6,WD,Saved: cd177- all neutrophils/mx1+ osm+,saved gate,Ly6G,16,22382.00690807063,23785.714102048376,False
WD6,WD,Saved: cd177- all neutrophils/mx1+ osm+,saved gate,F4/80,16,-5197.4209190953225,-5123.601244040305,False
WD6,WD,Saved: cd177- all neutrophils/osm+ padi4+,saved gate,OSM,4,14779.236821406423,15164.447868481955,False
WD6,WD,Saved: cd177- all neutrophils/osm+ padi4+,saved gate,CXCR4,4,2977.9482722882913,3121.9007417578578,False
WD6,WD,Saved: cd177- all neutrophils/osm+ padi4+,saved gate,MX1,4,3539.151987483351,81506.94116163235,False
WD6,WD,Saved: cd177- all neutrophils/osm+ padi4+,saved gate,PADI4,4,7267.866704114198,7733.830752709569,False
WD6,WD,Saved: cd177- all neutrophils/osm+ padi4+,saved gate,NAMPT,4,205.1110641961997,1041.9588475560693,False
WD6,WD,Saved: cd177- all neutrophils/osm+ padi4+,saved gate,CD177,4,-14819.628494548106,-40624.18649307518,False
WD6,WD,Saved: cd177- all neutrophils/osm+ padi4+,saved gate,CD11b,4,12465.984758086586,15463.331618691936,False
WD6,WD,Saved: cd177- all neutrophils/osm+ padi4+,saved gate,CD45,4,22266.70659936926,22963.691160367493,False
WD6,WD,Saved: cd177- all neutrophils/osm+ padi4+,saved gate,Ly6G,4,25081.660791008566,40523.68270907778,False
WD6,WD,Saved: cd177- all neutrophils/osm+ padi4+,saved gate,F4/80,4,-90.66757592983345,-12326.318003492452,False
WD6,WD,Saved: cd177- all neutrophils/padi4+ cxcr4+,saved gate,OSM,134,236.10085500118595,-1807.3021560153231,True
WD6,WD,Saved: cd177- all neutrophils/padi4+ cxcr4+,saved gate,CXCR4,134,5150.0041874322815,6694.249641309504,True
WD6,WD,Saved: cd177- all neutrophils/padi4+ cxcr4+,saved gate,MX1,134,745.0862601369909,2771.8784244946323,True
WD6,WD,Saved: cd177- all neutrophils/padi4+ cxcr4+,saved gate,PADI4,134,4315.85385832803,5630.7793184554475,True
WD6,WD,Saved: cd177- all neutrophils/padi4+ cxcr4+,saved gate,NAMPT,134,-125.07768649914888,-119.83854735905494,True
WD6,WD,Saved: cd177- all neutrophils/padi4+ cxcr4+,saved gate,CD177,134,-7659.089281553741,-9910.673419655745,True
WD6,WD,Saved: cd177- all neutrophils/padi4+ cxcr4+,saved gate,CD11b,134,5059.976286047043,6890.957531523251,True
WD6,WD,Saved: cd177- all neutrophils/padi4+ cxcr4+,saved gate,CD45,134,36606.83819518247,40794.33840295563,True
WD6,WD,Saved: cd177- all neutrophils/padi4+ cxcr4+,saved gate,Ly6G,134,6729.5778202904185,11542.595544299824,True
WD6,WD,Saved: cd177- all neutrophils/padi4+ cxcr4+,saved gate,F4/80,134,4748.967224017482,6159.384775994957,True
WD6,WD,Saved: cd177- all neutrophils/padi4+ cxcr4-,saved gate,OSM,39,-12168.972015029762,-28396.732633836556,True
WD6,WD,Saved: cd177- all neutrophils/padi4+ cxcr4-,saved gate,CXCR4,39,317.1443158598013,-234.18068049729098,True
WD6,WD,Saved: cd177- all neutrophils/padi4+ cxcr4-,saved gate,MX1,39,-2016.0764790200822,-6801.554422453386,True
WD6,WD,Saved: cd177- all neutrophils/padi4+ cxcr4-,saved gate,PADI4,39,3035.3774327166852,3782.8322996221495,True
WD6,WD,Saved: cd177- all neutrophils/padi4+ cxcr4-,saved gate,NAMPT,39,-356.41378996253576,-652.2111771222615,True
WD6,WD,Saved: cd177- all neutrophils/padi4+ cxcr4-,saved gate,CD177,39,-5540.193256965622,-7001.932558426487,True
WD6,WD,Saved: cd177- all neutrophils/padi4+ cxcr4-,saved gate,CD11b,39,13373.71522149136,35861.57161919333,True
WD6,WD,Saved: cd177- all neutrophils/padi4+ cxcr4-,saved gate,CD45,39,18931.03999328238,22956.299700088177,True
WD6,WD,Saved: cd177- all neutrophils/padi4+ cxcr4-,saved gate,Ly6G,39,13152.78870162762,34007.324725749786,True
WD6,WD,Saved: cd177- all neutrophils/padi4+ cxcr4-,saved gate,F4/80,39,3763.84351934781,7681.628823544641,True
WD6,WD,Saved: cd177- all neutrophils/padi4+ mx1+,saved gate,OSM,0,,,False
WD6,WD,Saved: cd177- all neutrophils/padi4+ mx1+,saved gate,CXCR4,0,,,False
WD6,WD,Saved: cd177- all neutrophils/padi4+ mx1+,saved gate,MX1,0,,,False
WD6,WD,Saved: cd177- all neutrophils/padi4+ mx1+,saved gate,PADI4,0,,,False
WD6,WD,Saved: cd177- all neutrophils/padi4+ mx1+,saved gate,NAMPT,0,,,False
WD6,WD,Saved: cd177- all neutrophils/padi4+ mx1+,saved gate,CD177,0,,,False
WD6,WD,Saved: cd177- all neutrophils/padi4+ mx1+,saved gate,CD11b,0,,,False
WD6,WD,Saved: cd177- all neutrophils/padi4+ mx1+,saved gate,CD45,0,,,False
WD6,WD,Saved: cd177- all neutrophils/padi4+ mx1+,saved gate,Ly6G,0,,,False
WD6,WD,Saved: cd177- all neutrophils/padi4+ mx1+,saved gate,F4/80,0,,,False
WD6,WD,Saved: cxcr4+,saved gate,OSM,282,-543.1265640001935,-10033.17436050965,True
WD6,WD,Saved: cxcr4+,saved gate,CXCR4,282,3944.581004776419,5325.012160196869,True
WD6,WD,Saved: cxcr4+,saved gate,MX1,282,482.5918545196512,-582.7323473652701,True
WD6,WD,Saved: cxcr4+,saved gate,PADI4,282,2238.923298890455,2542.6128061075683,True
WD6,WD,Saved: cxcr4+,saved gate,NAMPT,282,-141.775856079839,-219.4942471659925,True
WD6,WD,Saved: cxcr4+,saved gate,CD177,282,-5615.636626107511,-4387.580286818831,True
WD6,WD,Saved: cxcr4+,saved gate,CD11b,282,7204.510039387107,13764.779743028079,True
WD6,WD,Saved: cxcr4+,saved gate,CD45,282,27706.807431183268,31322.05636373573,True
WD6,WD,Saved: cxcr4+,saved gate,Ly6G,282,7705.931122652972,13604.107667483035,True
WD6,WD,Saved: cxcr4+,saved gate,F4/80,282,3736.698324255719,5164.980491352028,True
WD6,WD,Saved: cxcr4+/cd177 hi,saved gate,OSM,42,-43022.51330782693,-51943.761775752806,True
WD6,WD,Saved: cxcr4+/cd177 hi,saved gate,CXCR4,42,3393.2892161721416,4802.316042291201,True
WD6,WD,Saved: cxcr4+/cd177 hi,saved gate,MX1,42,-10717.696162674674,-12094.559971223494,True
WD6,WD,Saved: cxcr4+/cd177 hi,saved gate,PADI4,42,-593.9599913220093,-708.78956967992,True
WD6,WD,Saved: cxcr4+/cd177 hi,saved gate,NAMPT,42,-792.4267018138456,-858.6573372555871,True
WD6,WD,Saved: cxcr4+/cd177 hi,saved gate,CD177,42,9636.938247439208,12443.591264141302,True
WD6,WD,Saved: cxcr4+/cd177 hi,saved gate,CD11b,42,27962.459307916164,37335.25741743279,True
WD6,WD,Saved: cxcr4+/cd177 hi,saved gate,CD45,42,13386.288292579175,14722.601308908419,True
WD6,WD,Saved: cxcr4+/cd177 hi,saved gate,Ly6G,42,15247.831352958934,26432.19715974733,True
WD6,WD,Saved: cxcr4+/cd177 hi,saved gate,F4/80,42,5376.376947692869,6874.933672427173,True
WD6,WD,"Saved: cxcr4+/mx1, osm+",saved gate,OSM,4,29782.218483074932,29550.797032779185,False
WD6,WD,"Saved: cxcr4+/mx1, osm+",saved gate,CXCR4,4,2328.555048631182,2673.888855632974,False
WD6,WD,"Saved: cxcr4+/mx1, osm+",saved gate,MX1,4,11734.703053174799,11401.309614922071,False
WD6,WD,"Saved: cxcr4+/mx1, osm+",saved gate,PADI4,4,1077.832665667941,-9558.514821776003,False
WD6,WD,"Saved: cxcr4+/mx1, osm+",saved gate,NAMPT,4,1091.9070699206616,1259.570771100224,False
WD6,WD,"Saved: cxcr4+/mx1, osm+",saved gate,CD177,4,-3559.0252520423346,-3409.6818993651887,False
WD6,WD,"Saved: cxcr4+/mx1, osm+",saved gate,CD11b,4,14630.086465205215,27851.40857421832,False
WD6,WD,"Saved: cxcr4+/mx1, osm+",saved gate,CD45,4,16244.961725267072,31141.091132570946,False
WD6,WD,"Saved: cxcr4+/mx1, osm+",saved gate,Ly6G,4,36561.37148936516,39060.91052328526,False
WD6,WD,"Saved: cxcr4+/mx1, osm+",saved gate,F4/80,4,-10208.997514101253,-10163.320570392678,False
WD6,WD,"Saved: cxcr4+/mx1, padi4+",saved gate,OSM,5,3046.337715742639,5465.793747722952,False
WD6,WD,"Saved: cxcr4+/mx1, padi4+",saved gate,CXCR4,5,3542.082729857114,4362.987627737736,False
WD6,WD,"Saved: cxcr4+/mx1, padi4+",saved gate,MX1,5,2691.48973530227,2915.481631868511,False
WD6,WD,"Saved: cxcr4+/mx1, padi4+",saved gate,PADI4,5,6688.950283079071,7497.373870137385,False
WD6,WD,"Saved: cxcr4+/mx1, padi4+",saved gate,NAMPT,5,-158.669249599966,-118.861567920693,False
WD6,WD,"Saved: cxcr4+/mx1, padi4+",saved gate,CD177,5,-15496.770296105085,-15871.993088270116,False
WD6,WD,"Saved: cxcr4+/mx1, padi4+",saved gate,CD11b,5,9119.04982601871,11271.562104970239,False
WD6,WD,"Saved: cxcr4+/mx1, padi4+",saved gate,CD45,5,55914.77914294119,48318.42110156406,False
WD6,WD,"Saved: cxcr4+/mx1, padi4+",saved gate,Ly6G,5,11326.023567642322,12797.823879796217,False
WD6,WD,"Saved: cxcr4+/mx1, padi4+",saved gate,F4/80,5,6660.442092413625,8581.8756846014,False
WD6,WD,"Saved: cxcr4+/padi4, osm+",saved gate,OSM,2,20984.207337616772,20984.207337616772,False
WD6,WD,"Saved: cxcr4+/padi4, osm+",saved gate,CXCR4,2,4340.707393253331,4340.707393253331,False
WD6,WD,"Saved: cxcr4+/padi4, osm+",saved gate,MX1,2,160747.24652494426,160747.24652494426,False
WD6,WD,"Saved: cxcr4+/padi4, osm+",saved gate,PADI4,2,8689.80852099906,8689.80852099906,False
WD6,WD,"Saved: cxcr4+/padi4, osm+",saved gate,NAMPT,2,2165.0255851506163,2165.0255851506163,False
WD6,WD,"Saved: cxcr4+/padi4, osm+",saved gate,CD177,2,-72898.09729412764,-72898.09729412764,False
WD6,WD,"Saved: cxcr4+/padi4, osm+",saved gate,CD11b,2,23202.323752327844,23202.323752327844,False
WD6,WD,"Saved: cxcr4+/padi4, osm+",saved gate,CD45,2,18944.378939858445,18944.378939858445,False
WD6,WD,"Saved: cxcr4+/padi4, osm+",saved gate,Ly6G,2,64191.50470480535,64191.50470480535,False
WD6,WD,"Saved: cxcr4+/padi4, osm+",saved gate,F4/80,2,-24561.968431055073,-24561.968431055073,False
WD6,WD,Saved: cxcr4+/padi4- or osm-,saved gate,OSM,253,-178.3832062231113,-6268.506027709716,True
WD6,WD,Saved: cxcr4+/padi4- or osm-,saved gate,CXCR4,253,4035.6443847416585,5322.700554853607,True
WD6,WD,Saved: cxcr4+/padi4- or osm-,saved gate,MX1,253,590.170740897654,-730.5353822456123,True
WD6,WD,Saved: cxcr4+/padi4- or osm-,saved gate,PADI4,253,2458.6609164119927,2856.8672187090237,True
WD6,WD,Saved: cxcr4+/padi4- or osm-,saved gate,NAMPT,253,-122.50728628379576,-168.61159456364322,True
WD6,WD,Saved: cxcr4+/padi4- or osm-,saved gate,CD177,253,-5976.351160244352,-5372.747359222118,True
WD6,WD,Saved: cxcr4+/padi4- or osm-,saved gate,CD11b,253,6509.021922683493,10978.79841525196,True
WD6,WD,Saved: cxcr4+/padi4- or osm-,saved gate,CD45,253,31402.540555756143,32545.96621506062,True
WD6,WD,Saved: cxcr4+/padi4- or osm-,saved gate,Ly6G,253,7308.712868390998,12278.056791150131,True
WD6,WD,Saved: cxcr4+/padi4- or osm-,saved gate,F4/80,253,3504.4490577207243,5144.150631560371,True
WD6,WD,Saved: cxcr4+/padi4- or osm-/true cxcr+ neutro,saved gate,OSM,246,-371.298949851318,-7059.362970857363,True
WD6,WD,Saved: cxcr4+/padi4- or osm-/true cxcr+ neutro,saved gate,CXCR4,246,4051.763706607779,5341.817131794529,True
WD6,WD,Saved: cxcr4+/padi4- or osm-/true cxcr+ neutro,saved gate,MX1,246,553.9681341199782,-1013.8736710597852,True
WD6,WD,Saved: cxcr4+/padi4- or osm-/true cxcr+ neutro,saved gate,PADI4,246,2614.641751410527,3164.168924844605,True
WD6,WD,Saved: cxcr4+/padi4- or osm-/true cxcr+ neutro,saved gate,NAMPT,246,-126.91905283678093,-201.91318078629888,True
WD6,WD,Saved: cxcr4+/padi4- or osm-/true cxcr+ neutro,saved gate,CD177,246,-5976.207269570246,-5336.742898136307,True
WD6,WD,Saved: cxcr4+/padi4- or osm-/true cxcr+ neutro,saved gate,CD11b,246,6258.42267548436,10495.131130754644,True
WD6,WD,Saved: cxcr4+/padi4- or osm-/true cxcr+ neutro,saved gate,CD45,246,31623.991889396286,32616.88931916629,True
WD6,WD,Saved: cxcr4+/padi4- or osm-/true cxcr+ neutro,saved gate,Ly6G,246,7161.301533474339,11698.41602734601,True
WD6,WD,Saved: cxcr4+/padi4- or osm-/true cxcr+ neutro,saved gate,F4/80,246,3598.2722069472957,5521.828178985129,True
WD6,WD,Saved: cxcr4-,saved gate,OSM,578,-49470.94136401104,-58317.02776229249,True
WD6,WD,Saved: cxcr4-,saved gate,CXCR4,578,-1047.5716869484036,-1209.165694094033,True
WD6,WD,Saved: cxcr4-,saved gate,MX1,578,-11801.37110274932,-13959.000722583345,True
WD6,WD,Saved: cxcr4-,saved gate,PADI4,578,-871.0968878208043,-1051.4251185071885,True
WD6,WD,Saved: cxcr4-,saved gate,NAMPT,578,-896.5148292866646,-1029.8790405349105,True
WD6,WD,Saved: cxcr4-,saved gate,CD177,578,9372.018733483717,13238.501948288353,True
WD6,WD,Saved: cxcr4-,saved gate,CD11b,578,36318.357688291406,46270.04602003513,True
WD6,WD,Saved: cxcr4-,saved gate,CD45,578,10776.733031030271,14175.856842124163,True
WD6,WD,Saved: cxcr4-,saved gate,Ly6G,578,20120.545891507925,32182.490875722324,True
WD6,WD,Saved: cxcr4-,saved gate,F4/80,578,4453.461560012922,6457.852802345151,True
WD6,WD,Saved: cxcr4-/cd177 hi,saved gate,OSM,405,-65806.19299860188,-74120.42532398547,True
WD6,WD,Saved: cxcr4-/cd177 hi,saved gate,CXCR4,405,-1448.6160469883964,-1637.403555626596,True
WD6,WD,Saved: cxcr4-/cd177 hi,saved gate,MX1,405,-15524.843236633575,-17730.163563141094,True
WD6,WD,Saved: cxcr4-/cd177 hi,saved gate,PADI4,405,-1496.7656370002617,-1853.224949366475,True
WD6,WD,Saved: cxcr4-/cd177 hi,saved gate,NAMPT,405,-1122.6627312619303,-1262.8174915050172,True
WD6,WD,Saved: cxcr4-/cd177 hi,saved gate,CD177,405,14581.947302085317,20051.919129154237,True
WD6,WD,Saved: cxcr4-/cd177 hi,saved gate,CD11b,405,46618.44753612814,53870.00186862778,True
WD6,WD,Saved: cxcr4-/cd177 hi,saved gate,CD45,405,10319.926048713254,13446.239806548825,True
WD6,WD,Saved: cxcr4-/cd177 hi,saved gate,Ly6G,405,26740.534147201197,37064.34864033848,True
WD6,WD,Saved: cxcr4-/cd177 hi,saved gate,F4/80,405,5656.633886652595,7198.1398390503455,True
WD6,WD,Saved: mx1+,saved gate,OSM,14,12224.156311638708,17215.536493619522,False
WD6,WD,Saved: mx1+,saved gate,CXCR4,14,1544.0527848931706,2562.502495800641,False
WD6,WD,Saved: mx1+,saved gate,MX1,14,6286.157735684483,7443.015375418642,False
WD6,WD,Saved: mx1+,saved gate,PADI4,14,-3751.3403604585983,-6623.205389070231,False
WD6,WD,Saved: mx1+,saved gate,NAMPT,14,446.38913036350675,692.2857253361357,False
WD6,WD,Saved: mx1+,saved gate,CD177,14,-7062.951279251432,-7058.934911052599,False
WD6,WD,Saved: mx1+,saved gate,CD11b,14,21532.864862951188,25500.19042575191,False
WD6,WD,Saved: mx1+,saved gate,CD45,14,20461.314592500836,26310.393889964533,False
WD6,WD,Saved: mx1+,saved gate,Ly6G,14,20706.339849305703,24549.401465533792,False
WD6,WD,Saved: mx1+,saved gate,F4/80,14,-5513.204263505835,-6322.028218382761,False
WD6,WD,Saved: mx1+/cd177 hi,saved gate,OSM,0,,,False
WD6,WD,Saved: mx1+/cd177 hi,saved gate,CXCR4,0,,,False
WD6,WD,Saved: mx1+/cd177 hi,saved gate,MX1,0,,,False
WD6,WD,Saved: mx1+/cd177 hi,saved gate,PADI4,0,,,False
WD6,WD,Saved: mx1+/cd177 hi,saved gate,NAMPT,0,,,False
WD6,WD,Saved: mx1+/cd177 hi,saved gate,CD177,0,,,False
WD6,WD,Saved: mx1+/cd177 hi,saved gate,CD11b,0,,,False
WD6,WD,Saved: mx1+/cd177 hi,saved gate,CD45,0,,,False
WD6,WD,Saved: mx1+/cd177 hi,saved gate,Ly6G,0,,,False
WD6,WD,Saved: mx1+/cd177 hi,saved gate,F4/80,0,,,False
WD6,WD,Saved: osm+,saved gate,OSM,50,8543.736984759595,10937.12580441588,True
WD6,WD,Saved: osm+,saved gate,CXCR4,50,1586.0929278346212,2103.7077359392297,True
WD6,WD,Saved: osm+,saved gate,MX1,50,2928.066003737199,9927.498669683546,True
WD6,WD,Saved: osm+,saved gate,PADI4,50,-111.14666429306743,-2294.349788692323,True
WD6,WD,Saved: osm+,saved gate,NAMPT,50,206.97602867025398,384.8931143534469,True
WD6,WD,Saved: osm+,saved gate,CD177,50,-6045.600522359507,-9123.53191586076,True
WD6,WD,Saved: osm+,saved gate,CD11b,50,11639.29419284387,16442.00162945664,True
WD6,WD,Saved: osm+,saved gate,CD45,50,16385.245730651273,22441.516894512664,True
WD6,WD,Saved: osm+,saved gate,Ly6G,50,12317.495408205132,17917.909934431464,True
WD6,WD,Saved: osm+,saved gate,F4/80,50,-1103.9683182283002,-2096.4641587239644,True
WD6,WD,Saved: osm+/cd177 hi,saved gate,OSM,0,,,False
WD6,WD,Saved: osm+/cd177 hi,saved gate,CXCR4,0,,,False
WD6,WD,Saved: osm+/cd177 hi,saved gate,MX1,0,,,False
WD6,WD,Saved: osm+/cd177 hi,saved gate,PADI4,0,,,False
WD6,WD,Saved: osm+/cd177 hi,saved gate,NAMPT,0,,,False
WD6,WD,Saved: osm+/cd177 hi,saved gate,CD177,0,,,False
WD6,WD,Saved: osm+/cd177 hi,saved gate,CD11b,0,,,False
WD6,WD,Saved: osm+/cd177 hi,saved gate,CD45,0,,,False
WD6,WD,Saved: osm+/cd177 hi,saved gate,Ly6G,0,,,False
WD6,WD,Saved: osm+/cd177 hi,saved gate,F4/80,0,,,False
WD6,WD,Saved: padi4+,saved gate,OSM,33,-4880.986803212785,-12240.659258512907,True
WD6,WD,Saved: padi4+,saved gate,CXCR4,33,4568.719461699891,7594.732366316936,True
WD6,WD,Saved: padi4+,saved gate,MX1,33,-196.5554397437572,7449.444597932191,True
WD6,WD,Saved: padi4+,saved gate,PADI4,33,10575.2765974771,11690.005817736574,True
WD6,WD,Saved: padi4+,saved gate,NAMPT,33,-409.6073571820673,-298.1113032096416,True
WD6,WD,Saved: padi4+,saved gate,CD177,33,-12065.627795323264,-15444.246924010478,True
WD6,WD,Saved: padi4+,saved gate,CD11b,33,7376.058380871786,8881.043740649158,True
WD6,WD,Saved: padi4+,saved gate,CD45,33,50468.36155469574,54138.19501931313,True
WD6,WD,Saved: padi4+,saved gate,Ly6G,33,10875.51007310148,20522.131313882786,True
WD6,WD,Saved: padi4+,saved gate,F4/80,33,9804.641134468571,13068.422696452697,True
