program,population,version,DonorID,delta,contrast,min_cells
Survival_antiapoptosis,Resolved,full_gene,Donor3,-0.057426375947806,UC_vs_control_fibroblasts,50
Survival_antiapoptosis,Resolved,full_gene,Donor4,-0.0536551898925994,UC_vs_control_fibroblasts,50
Survival_antiapoptosis,Resolved,full_gene,Donor6,0.0114594035963785,UC_vs_control_fibroblasts,50
Survival_antiapoptosis,Resolved,identity_markers_removed,Donor1,0.0294414720641581,UC_vs_control_fibroblasts,50
Survival_antiapoptosis,Resolved,identity_markers_removed,Donor3,-0.057426375947806,UC_vs_control_fibroblasts,50
Survival_antiapoptosis,Resolved,identity_markers_removed,Donor4,-0.0536551898925994,UC_vs_control_fibroblasts,50
Survival_antiapoptosis,Resolved,identity_markers_removed,Donor6,0.0114594035963785,UC_vs_control_fibroblasts,50
Survival_antiapoptosis,Resolved; >=100 genes,full_gene,Donor1,0.0245857443243913,UC_vs_control_fibroblasts,50
Survival_antiapoptosis,Resolved; >=100 genes,full_gene,Donor3,-0.0578268850704955,UC_vs_control_fibroblasts,50
Survival_antiapoptosis,Resolved; >=100 genes,full_gene,Donor4,-0.0501346116963901,UC_vs_control_fibroblasts,50
Survival_antiapoptosis,Resolved; >=100 genes,full_gene,Donor6,0.00794968419642311,UC_vs_control_fibroblasts,50
Survival_antiapoptosis,Resolved; >=100 genes,identity_markers_removed,Donor1,0.0245857443243913,UC_vs_control_fibroblasts,50
Survival_antiapoptosis,Resolved; >=100 genes,identity_markers_removed,Donor3,-0.0578268850704955,UC_vs_control_fibroblasts,50
Survival_antiapoptosis,Resolved; >=100 genes,identity_markers_removed,Donor4,-0.0501346116963901,UC_vs_control_fibroblasts,50
Survival_antiapoptosis,Resolved; >=100 genes,identity_markers_removed,Donor6,0.00794968419642311,UC_vs_control_fibroblasts,50
Hypoxia_glycolysis,All annotated,full_gene,Donor1,0.0110906892592588,UC_vs_control_fibroblasts,50
Hypoxia_glycolysis,All annotated,full_gene,Donor2,-0.0887464930130646,UC_vs_control_fibroblasts,50
Hypoxia_glycolysis,All annotated,full_gene,Donor3,-0.0852965228355043,UC_vs_control_fibroblasts,50
Hypoxia_glycolysis,All annotated,full_gene,Donor4,-0.0836161415567627,UC_vs_control_fibroblasts,50
Hypoxia_glycolysis,All annotated,full_gene,Donor6,0.00254271571258699,UC_vs_control_fibroblasts,50
Hypoxia_glycolysis,All annotated,identity_markers_removed,Donor1,0.0110906892592588,UC_vs_control_fibroblasts,50
Hypoxia_glycolysis,All annotated,identity_markers_removed,Donor2,-0.0887464930130646,UC_vs_control_fibroblasts,50
Hypoxia_glycolysis,All annotated,identity_markers_removed,Donor3,-0.0852965228355043,UC_vs_control_fibroblasts,50
Hypoxia_glycolysis,All annotated,identity_markers_removed,Donor4,-0.0836161415567627,UC_vs_control_fibroblasts,50
Hypoxia_glycolysis,All annotated,identity_markers_removed,Donor6,0.00254271571258699,UC_vs_control_fibroblasts,50
Hypoxia_glycolysis,Resolved,full_gene,Donor1,-0.0140739612165544,UC_vs_control_fibroblasts,50
Hypoxia_glycolysis,Resolved,full_gene,Donor3,-0.0894420512727342,UC_vs_control_fibroblasts,50
Hypoxia_glycolysis,Resolved,full_gene,Donor4,-0.0981889050829328,UC_vs_control_fibroblasts,50
Hypoxia_glycolysis,Resolved,full_gene,Donor6,0.00884598399088212,UC_vs_control_fibroblasts,50
Hypoxia_glycolysis,Resolved,identity_markers_removed,Donor1,-0.0140739612165544,UC_vs_control_fibroblasts,50
Hypoxia_glycolysis,Resolved,identity_markers_removed,Donor3,-0.0894420512727342,UC_vs_control_fibroblasts,50
Hypoxia_glycolysis,Resolved,identity_markers_removed,Donor4,-0.0981889050829328,UC_vs_control_fibroblasts,50
Hypoxia_glycolysis,Resolved,identity_markers_removed,Donor6,0.00884598399088212,UC_vs_control_fibroblasts,50
Hypoxia_glycolysis,Resolved; >=100 genes,full_gene,Donor1,-0.022093376718264,UC_vs_control_fibroblasts,50
Hypoxia_glycolysis,Resolved; >=100 genes,full_gene,Donor3,-0.0912621398487779,UC_vs_control_fibroblasts,50
Hypoxia_glycolysis,Resolved; >=100 genes,full_gene,Donor4,-0.0984588189716586,UC_vs_control_fibroblasts,50
Hypoxia_glycolysis,Resolved; >=100 genes,full_gene,Donor6,0.00810868768190252,UC_vs_control_fibroblasts,50
Hypoxia_glycolysis,Resolved; >=100 genes,identity_markers_removed,Donor1,-0.022093376718264,UC_vs_control_fibroblasts,50
Hypoxia_glycolysis,Resolved; >=100 genes,identity_markers_removed,Donor3,-0.0912621398487779,UC_vs_control_fibroblasts,50
Hypoxia_glycolysis,Resolved; >=100 genes,identity_markers_removed,Donor4,-0.0984588189716586,UC_vs_control_fibroblasts,50
Hypoxia_glycolysis,Resolved; >=100 genes,identity_markers_removed,Donor6,0.00810868768190252,UC_vs_control_fibroblasts,50
ER_stress,All annotated,full_gene,Donor1,0.0583396750674408,UC_vs_control_fibroblasts,50
ER_stress,All annotated,full_gene,Donor2,-0.0431507453081959,UC_vs_control_fibroblasts,50
ER_stress,All annotated,full_gene,Donor3,-0.0750932572686952,UC_vs_control_fibroblasts,50
ER_stress,All annotated,full_gene,Donor4,-0.0905527134165406,UC_vs_control_fibroblasts,50
ER_stress,All annotated,full_gene,Donor6,-0.00121565180549782,UC_vs_control_fibroblasts,50
ER_stress,All annotated,identity_markers_removed,Donor1,0.0583396750674408,UC_vs_control_fibroblasts,50
ER_stress,All annotated,identity_markers_removed,Donor2,-0.0431507453081959,UC_vs_control_fibroblasts,50
ER_stress,All annotated,identity_markers_removed,Donor3,-0.0750932572686952,UC_vs_control_fibroblasts,50
ER_stress,All annotated,identity_markers_removed,Donor4,-0.0905527134165406,UC_vs_control_fibroblasts,50
ER_stress,All annotated,identity_markers_removed,Donor6,-0.00121565180549782,UC_vs_control_fibroblasts,50
ER_stress,Resolved,full_gene,Donor1,0.0841644274713119,UC_vs_control_fibroblasts,50
ER_stress,Resolved,full_gene,Donor3,-0.0659341278908353,UC_vs_control_fibroblasts,50
ER_stress,Resolved,full_gene,Donor4,-0.08809147352528,UC_vs_control_fibroblasts,50
ER_stress,Resolved,full_gene,Donor6,-0.0150815846860496,UC_vs_control_fibroblasts,50
ER_stress,Resolved,identity_markers_removed,Donor1,0.0841644274713119,UC_vs_control_fibroblasts,50
ER_stress,Resolved,identity_markers_removed,Donor3,-0.0659341278908353,UC_vs_control_fibroblasts,50
ER_stress,Resolved,identity_markers_removed,Donor4,-0.08809147352528,UC_vs_control_fibroblasts,50
ER_stress,Resolved,identity_markers_removed,Donor6,-0.0150815846860496,UC_vs_control_fibroblasts,50
ER_stress,Resolved; >=100 genes,full_gene,Donor1,0.0868351798641766,UC_vs_control_fibroblasts,50
ER_stress,Resolved; >=100 genes,full_gene,Donor3,-0.0666805675337619,UC_vs_control_fibroblasts,50
ER_stress,Resolved; >=100 genes,full_gene,Donor4,-0.0854467388868526,UC_vs_control_fibroblasts,50
ER_stress,Resolved; >=100 genes,full_gene,Donor6,-0.00937579535306299,UC_vs_control_fibroblasts,50
ER_stress,Resolved; >=100 genes,identity_markers_removed,Donor1,0.0868351798641766,UC_vs_control_fibroblasts,50
ER_stress,Resolved; >=100 genes,identity_markers_removed,Donor3,-0.0666805675337619,UC_vs_control_fibroblasts,50
ER_stress,Resolved; >=100 genes,identity_markers_removed,Donor4,-0.0854467388868526,UC_vs_control_fibroblasts,50
ER_stress,Resolved; >=100 genes,identity_markers_removed,Donor6,-0.00937579535306299,UC_vs_control_fibroblasts,50
Proliferation_stress,All annotated,full_gene,Donor1,0.0210129958453052,UC_vs_control_fibroblasts,50
Proliferation_stress,All annotated,full_gene,Donor2,-0.154247753946103,UC_vs_control_fibroblasts,50
Proliferation_stress,All annotated,full_gene,Donor3,0.0162361419939214,UC_vs_control_fibroblasts,50
Proliferation_stress,All annotated,full_gene,Donor4,0.00951546061467142,UC_vs_control_fibroblasts,50
Proliferation_stress,All annotated,full_gene,Donor6,0.040756910731301,UC_vs_control_fibroblasts,50
Proliferation_stress,All annotated,identity_markers_removed,Donor1,0.0210129958453052,UC_vs_control_fibroblasts,50
Proliferation_stress,All annotated,identity_markers_removed,Donor2,-0.154247753946103,UC_vs_control_fibroblasts,50
Proliferation_stress,All annotated,identity_markers_removed,Donor3,0.0162361419939214,UC_vs_control_fibroblasts,50
Proliferation_stress,All annotated,identity_markers_removed,Donor4,0.00951546061467142,UC_vs_control_fibroblasts,50
Proliferation_stress,All annotated,identity_markers_removed,Donor6,0.040756910731301,UC_vs_control_fibroblasts,50
Proliferation_stress,Resolved,full_gene,Donor1,0.0205704124468783,UC_vs_control_fibroblasts,50
Proliferation_stress,Resolved,full_gene,Donor3,0.0229917186092663,UC_vs_control_fibroblasts,50
Proliferation_stress,Resolved,full_gene,Donor4,0.000362186007984662,UC_vs_control_fibroblasts,50
Proliferation_stress,Resolved,full_gene,Donor6,0.107850529906896,UC_vs_control_fibroblasts,50
Proliferation_stress,Resolved,identity_markers_removed,Donor1,0.0205704124468783,UC_vs_control_fibroblasts,50
Proliferation_stress,Resolved,identity_markers_removed,Donor3,0.0229917186092663,UC_vs_control_fibroblasts,50
Proliferation_stress,Resolved,identity_markers_removed,Donor4,0.000362186007984662,UC_vs_control_fibroblasts,50
Proliferation_stress,Resolved,identity_markers_removed,Donor6,0.107850529906896,UC_vs_control_fibroblasts,50
Proliferation_stress,Resolved; >=100 genes,full_gene,Donor1,0.0203870830998255,UC_vs_control_fibroblasts,50
Proliferation_stress,Resolved; >=100 genes,full_gene,Donor3,0.0230779761352831,UC_vs_control_fibroblasts,50
Proliferation_stress,Resolved; >=100 genes,full_gene,Donor4,0.000250772226508784,UC_vs_control_fibroblasts,50
Proliferation_stress,Resolved; >=100 genes,full_gene,Donor6,0.127207443185035,UC_vs_control_fibroblasts,50
Proliferation_stress,Resolved; >=100 genes,identity_markers_removed,Donor1,0.0203870830998255,UC_vs_control_fibroblasts,50
Proliferation_stress,Resolved; >=100 genes,identity_markers_removed,Donor3,0.0230779761352831,UC_vs_control_fibroblasts,50
Proliferation_stress,Resolved; >=100 genes,identity_markers_removed,Donor4,0.000250772226508784,UC_vs_control_fibroblasts,50
Proliferation_stress,Resolved; >=100 genes,identity_markers_removed,Donor6,0.127207443185035,UC_vs_control_fibroblasts,50
Integrin_adhesion,All annotated,full_gene,Donor1,0.000428821655390127,UC_vs_control_fibroblasts,50
Integrin_adhesion,All annotated,full_gene,Donor2,-0.0425488480083291,UC_vs_control_fibroblasts,50
Integrin_adhesion,All annotated,full_gene,Donor3,-0.0929145828631221,UC_vs_control_fibroblasts,50
Integrin_adhesion,All annotated,full_gene,Donor4,-0.0995768162083131,UC_vs_control_fibroblasts,50
Integrin_adhesion,All annotated,full_gene,Donor6,-0.00963641719817721,UC_vs_control_fibroblasts,50
Integrin_adhesion,All annotated,identity_markers_removed,Donor1,0.000428821655390127,UC_vs_control_fibroblasts,50
Integrin_adhesion,All annotated,identity_markers_removed,Donor2,-0.0425488480083291,UC_vs_control_fibroblasts,50
Integrin_adhesion,All annotated,identity_markers_removed,Donor3,-0.0929145828631221,UC_vs_control_fibroblasts,50
Integrin_adhesion,All annotated,identity_markers_removed,Donor4,-0.0995768162083131,UC_vs_control_fibroblasts,50
Integrin_adhesion,All annotated,identity_markers_removed,Donor6,-0.00963641719817721,UC_vs_control_fibroblasts,50
Integrin_adhesion,Resolved,full_gene,Donor1,-0.0114132170954831,UC_vs_control_fibroblasts,50
Integrin_adhesion,Resolved,full_gene,Donor3,-0.10672216986336,UC_vs_control_fibroblasts,50
Integrin_adhesion,Resolved,full_gene,Donor4,-0.124334778590407,UC_vs_control_fibroblasts,50
Integrin_adhesion,Resolved,full_gene,Donor6,-0.010998306112814,UC_vs_control_fibroblasts,50
Integrin_adhesion,Resolved,identity_markers_removed,Donor1,-0.0114132170954831,UC_vs_control_fibroblasts,50
Integrin_adhesion,Resolved,identity_markers_removed,Donor3,-0.10672216986336,UC_vs_control_fibroblasts,50
Integrin_adhesion,Resolved,identity_markers_removed,Donor4,-0.124334778590407,UC_vs_control_fibroblasts,50
Integrin_adhesion,Resolved,identity_markers_removed,Donor6,-0.010998306112814,UC_vs_control_fibroblasts,50
Integrin_adhesion,Resolved; >=100 genes,full_gene,Donor1,-0.0274261499956682,UC_vs_control_fibroblasts,50
Integrin_adhesion,Resolved; >=100 genes,full_gene,Donor3,-0.107815479396992,UC_vs_control_fibroblasts,50
Integrin_adhesion,Resolved; >=100 genes,full_gene,Donor4,-0.124391848560227,UC_vs_control_fibroblasts,50
Integrin_adhesion,Resolved; >=100 genes,full_gene,Donor6,-0.0150607816580649,UC_vs_control_fibroblasts,50
Integrin_adhesion,Resolved; >=100 genes,identity_markers_removed,Donor1,-0.0274261499956682,UC_vs_control_fibroblasts,50
Integrin_adhesion,Resolved; >=100 genes,identity_markers_removed,Donor3,-0.107815479396992,UC_vs_control_fibroblasts,50
Integrin_adhesion,Resolved; >=100 genes,identity_markers_removed,Donor4,-0.124391848560227,UC_vs_control_fibroblasts,50
Integrin_adhesion,Resolved; >=100 genes,identity_markers_removed,Donor6,-0.0150607816580649,UC_vs_control_fibroblasts,50
CXCR4_aging_retention,All annotated,full_gene,Donor1,0.0427996448978036,UC_vs_control_fibroblasts,50
CXCR4_aging_retention,All annotated,full_gene,Donor2,-0.060229122886404,UC_vs_control_fibroblasts,50
CXCR4_aging_retention,All annotated,full_gene,Donor3,-0.161400019718195,UC_vs_control_fibroblasts,50
CXCR4_aging_retention,All annotated,full_gene,Donor4,-0.184771001465638,UC_vs_control_fibroblasts,50
CXCR4_aging_retention,All annotated,full_gene,Donor6,-0.0114916722502442,UC_vs_control_fibroblasts,50
CXCR4_aging_retention,All annotated,identity_markers_removed,Donor1,0.0267936381277645,UC_vs_control_fibroblasts,50
CXCR4_aging_retention,All annotated,identity_markers_removed,Donor2,-0.0818093091489627,UC_vs_control_fibroblasts,50
CXCR4_aging_retention,All annotated,identity_markers_removed,Donor3,-0.169591221283408,UC_vs_control_fibroblasts,50
CXCR4_aging_retention,All annotated,identity_markers_removed,Donor4,-0.192907826193993,UC_vs_control_fibroblasts,50
CXCR4_aging_retention,All annotated,identity_markers_removed,Donor6,-0.0199012537488155,UC_vs_control_fibroblasts,50
CXCR4_aging_retention,Resolved,full_gene,Donor1,-0.0154509590854415,UC_vs_control_fibroblasts,50
CXCR4_aging_retention,Resolved,full_gene,Donor3,-0.138603321806767,UC_vs_control_fibroblasts,50
CXCR4_aging_retention,Resolved,full_gene,Donor4,-0.197279275879031,UC_vs_control_fibroblasts,50
CXCR4_aging_retention,Resolved,full_gene,Donor6,-0.0213251028464048,UC_vs_control_fibroblasts,50
CXCR4_aging_retention,Resolved,identity_markers_removed,Donor1,-0.0298488623810195,UC_vs_control_fibroblasts,50
CXCR4_aging_retention,Resolved,identity_markers_removed,Donor3,-0.153247561638134,UC_vs_control_fibroblasts,50
CXCR4_aging_retention,Resolved,identity_markers_removed,Donor4,-0.210879347174417,UC_vs_control_fibroblasts,50
CXCR4_aging_retention,Resolved,identity_markers_removed,Donor6,-0.0416029450924835,UC_vs_control_fibroblasts,50
CXCR4_aging_retention,Resolved; >=100 genes,full_gene,Donor1,-0.0206105104780975,UC_vs_control_fibroblasts,50
CXCR4_aging_retention,Resolved; >=100 genes,full_gene,Donor3,-0.139648737040222,UC_vs_control_fibroblasts,50
CXCR4_aging_retention,Resolved; >=100 genes,full_gene,Donor4,-0.196041587276679,UC_vs_control_fibroblasts,50
CXCR4_aging_retention,Resolved; >=100 genes,full_gene,Donor6,-0.0236708506337713,UC_vs_control_fibroblasts,50
CXCR4_aging_retention,Resolved; >=100 genes,identity_markers_removed,Donor1,-0.0205272706774962,UC_vs_control_fibroblasts,50
CXCR4_aging_retention,Resolved; >=100 genes,identity_markers_removed,Donor3,-0.153613877718024,UC_vs_control_fibroblasts,50
CXCR4_aging_retention,Resolved; >=100 genes,identity_markers_removed,Donor4,-0.209729396912892,UC_vs_control_fibroblasts,50
CXCR4_aging_retention,Resolved; >=100 genes,identity_markers_removed,Donor6,-0.0343369535036435,UC_vs_control_fibroblasts,50
NETosis,All annotated,full_gene,Donor1,0.0137677349372947,UC_vs_alone,50
NETosis,All annotated,full_gene,Donor2,0.0127627285492924,UC_vs_alone,50
NETosis,All annotated,full_gene,Donor3,0.0501703040000859,UC_vs_alone,50
NETosis,All annotated,full_gene,Donor4,0.11609810485713,UC_vs_alone,50
NETosis,All annotated,full_gene,Donor5,-0.0438236040053502,UC_vs_alone,50
NETosis,All annotated,full_gene,Donor6,-0.0708542434823459,UC_vs_alone,50
NETosis,All annotated,identity_markers_removed,Donor1,0.00105342331237621,UC_vs_alone,50
NETosis,All annotated,identity_markers_removed,Donor2,0.0113341215780344,UC_vs_alone,50
NETosis,All annotated,identity_markers_removed,Donor3,0.0428319904495111,UC_vs_alone,50
NETosis,All annotated,identity_markers_removed,Donor4,0.10935943496651,UC_vs_alone,50
NETosis,All annotated,identity_markers_removed,Donor5,-0.0481572672778717,UC_vs_alone,50
NETosis,All annotated,identity_markers_removed,Donor6,-0.0709965430363607,UC_vs_alone,50
NETosis,Resolved,full_gene,Donor1,0.160727083117074,UC_vs_alone,50
NETosis,Resolved,full_gene,Donor3,-0.0141609903913133,UC_vs_alone,50
NETosis,Resolved,full_gene,Donor4,0.12905082848175,UC_vs_alone,50
NETosis,Resolved,full_gene,Donor6,0.0808198564221783,UC_vs_alone,50
NETosis,Resolved,identity_markers_removed,Donor1,0.159926386889106,UC_vs_alone,50
NETosis,Resolved,identity_markers_removed,Donor3,-0.0144800889916401,UC_vs_alone,50
NETosis,Resolved,identity_markers_removed,Donor4,0.12470181828073,UC_vs_alone,50
NETosis,Resolved,identity_markers_removed,Donor6,0.0780387347829613,UC_vs_alone,50
NETosis,Resolved; >=100 genes,full_gene,Donor3,-0.0102497639585691,UC_vs_alone,50
NETosis,Resolved; >=100 genes,full_gene,Donor4,0.0912931796731005,UC_vs_alone,50
NETosis,Resolved; >=100 genes,full_gene,Donor6,0.0529199963728087,UC_vs_alone,50
NETosis,Resolved; >=100 genes,identity_markers_removed,Donor3,-0.00764104043338339,UC_vs_alone,50
NETosis,Resolved; >=100 genes,identity_markers_removed,Donor4,0.0858120899349485,UC_vs_alone,50
NETosis,Resolved; >=100 genes,identity_markers_removed,Donor6,0.0559704988434044,UC_vs_alone,50
Degranulation,All annotated,full_gene,Donor1,0.0233020897463039,UC_vs_alone,50
Degranulation,All annotated,full_gene,Donor2,0.0117286905748717,UC_vs_alone,50
Degranulation,All annotated,full_gene,Donor3,-0.12550292167828,UC_vs_alone,50
Degranulation,All annotated,full_gene,Donor4,-0.010094127482677,UC_vs_alone,50
Degranulation,All annotated,full_gene,Donor5,-0.0801229651592283,UC_vs_alone,50
Degranulation,All annotated,full_gene,Donor6,-0.212642481374458,UC_vs_alone,50
Degranulation,All annotated,identity_markers_removed,Donor1,0.0233020897463039,UC_vs_alone,50
Degranulation,All annotated,identity_markers_removed,Donor2,0.0117286905748717,UC_vs_alone,50
Degranulation,All annotated,identity_markers_removed,Donor3,-0.12550292167828,UC_vs_alone,50
Degranulation,All annotated,identity_markers_removed,Donor4,-0.010094127482677,UC_vs_alone,50
Degranulation,All annotated,identity_markers_removed,Donor5,-0.0801229651592283,UC_vs_alone,50
Degranulation,All annotated,identity_markers_removed,Donor6,-0.212642481374458,UC_vs_alone,50
Degranulation,Resolved,full_gene,Donor1,0.119473879740496,UC_vs_alone,50
Degranulation,Resolved,full_gene,Donor3,-0.152036504566777,UC_vs_alone,50
Degranulation,Resolved,full_gene,Donor4,-0.0114115181100727,UC_vs_alone,50
Degranulation,Resolved,full_gene,Donor6,-0.106143237185911,UC_vs_alone,50
Degranulation,Resolved,identity_markers_removed,Donor1,0.119473879740496,UC_vs_alone,50
Degranulation,Resolved,identity_markers_removed,Donor3,-0.152036504566777,UC_vs_alone,50
Degranulation,Resolved,identity_markers_removed,Donor4,-0.0114115181100727,UC_vs_alone,50
Degranulation,Resolved,identity_markers_removed,Donor6,-0.106143237185911,UC_vs_alone,50
Degranulation,Resolved; >=100 genes,full_gene,Donor3,-0.199589547802831,UC_vs_alone,50
Degranulation,Resolved; >=100 genes,full_gene,Donor4,-0.0772844174969424,UC_vs_alone,50
Degranulation,Resolved; >=100 genes,full_gene,Donor6,-0.192206224609603,UC_vs_alone,50
Degranulation,Resolved; >=100 genes,identity_markers_removed,Donor3,-0.199589547802831,UC_vs_alone,50
Degranulation,Resolved; >=100 genes,identity_markers_removed,Donor4,-0.0772844174969424,UC_vs_alone,50
Degranulation,Resolved; >=100 genes,identity_markers_removed,Donor6,-0.192206224609603,UC_vs_alone,50
Oxidative_burst,All annotated,full_gene,Donor1,0.0110979101280252,UC_vs_alone,50
Oxidative_burst,All annotated,full_gene,Donor2,0.0525361539532692,UC_vs_alone,50
Oxidative_burst,All annotated,full_gene,Donor3,0.156077909520686,UC_vs_alone,50
Oxidative_burst,All annotated,full_gene,Donor4,0.167964468643341,UC_vs_alone,50
Oxidative_burst,All annotated,full_gene,Donor5,-0.00595457193752252,UC_vs_alone,50
Oxidative_burst,All annotated,full_gene,Donor6,-0.0418739328166501,UC_vs_alone,50
Oxidative_burst,All annotated,identity_markers_removed,Donor1,0.0110979101280252,UC_vs_alone,50
Oxidative_burst,All annotated,identity_markers_removed,Donor2,0.0525361539532692,UC_vs_alone,50
Oxidative_burst,All annotated,identity_markers_removed,Donor3,0.156077909520686,UC_vs_alone,50
Oxidative_burst,All annotated,identity_markers_removed,Donor4,0.167964468643341,UC_vs_alone,50
Oxidative_burst,All annotated,identity_markers_removed,Donor5,-0.00595457193752252,UC_vs_alone,50
Oxidative_burst,All annotated,identity_markers_removed,Donor6,-0.0418739328166501,UC_vs_alone,50
Oxidative_burst,Resolved,full_gene,Donor1,0.300410497789221,UC_vs_alone,50
Oxidative_burst,Resolved,full_gene,Donor3,0.123483421806301,UC_vs_alone,50
Oxidative_burst,Resolved,full_gene,Donor4,0.234026154022839,UC_vs_alone,50
Oxidative_burst,Resolved,full_gene,Donor6,0.219687081869289,UC_vs_alone,50
Oxidative_burst,Resolved,identity_markers_removed,Donor1,0.300410497789221,UC_vs_alone,50
Oxidative_burst,Resolved,identity_markers_removed,Donor3,0.123483421806301,UC_vs_alone,50
Oxidative_burst,Resolved,identity_markers_removed,Donor4,0.234026154022839,UC_vs_alone,50
Oxidative_burst,Resolved,identity_markers_removed,Donor6,0.219687081869289,UC_vs_alone,50
Oxidative_burst,Resolved; >=100 genes,full_gene,Donor3,0.103939004799556,UC_vs_alone,50
Oxidative_burst,Resolved; >=100 genes,full_gene,Donor4,0.149489789881503,UC_vs_alone,50
Oxidative_burst,Resolved; >=100 genes,full_gene,Donor6,0.216008334765118,UC_vs_alone,50
Oxidative_burst,Resolved; >=100 genes,identity_markers_removed,Donor3,0.103939004799556,UC_vs_alone,50
Oxidative_burst,Resolved; >=100 genes,identity_markers_removed,Donor4,0.149489789881503,UC_vs_alone,50
Oxidative_burst,Resolved; >=100 genes,identity_markers_removed,Donor6,0.216008334765118,UC_vs_alone,50
Phagocytosis,All annotated,full_gene,Donor1,0.122715071202993,UC_vs_alone,50
Phagocytosis,All annotated,full_gene,Donor2,0.09202521702854,UC_vs_alone,50
Phagocytosis,All annotated,full_gene,Donor3,0.282724483581784,UC_vs_alone,50
Phagocytosis,All annotated,full_gene,Donor4,0.311671049432414,UC_vs_alone,50
Phagocytosis,All annotated,full_gene,Donor5,0.0634320662756852,UC_vs_alone,50
Phagocytosis,All annotated,full_gene,Donor6,0.00395982928991367,UC_vs_alone,50
Phagocytosis,All annotated,identity_markers_removed,Donor1,0.122715071202993,UC_vs_alone,50
Phagocytosis,All annotated,identity_markers_removed,Donor2,0.09202521702854,UC_vs_alone,50
Phagocytosis,All annotated,identity_markers_removed,Donor3,0.282724483581784,UC_vs_alone,50
Phagocytosis,All annotated,identity_markers_removed,Donor4,0.311671049432414,UC_vs_alone,50
Phagocytosis,All annotated,identity_markers_removed,Donor5,0.0634320662756852,UC_vs_alone,50
Phagocytosis,All annotated,identity_markers_removed,Donor6,0.00395982928991367,UC_vs_alone,50
Phagocytosis,Resolved,full_gene,Donor1,0.520272440943313,UC_vs_alone,50
Phagocytosis,Resolved,full_gene,Donor3,0.344064163145491,UC_vs_alone,50
Phagocytosis,Resolved,full_gene,Donor4,0.430867779904349,UC_vs_alone,50
Phagocytosis,Resolved,full_gene,Donor6,0.37372161275681,UC_vs_alone,50
Phagocytosis,Resolved,identity_markers_removed,Donor1,0.520272440943313,UC_vs_alone,50
Phagocytosis,Resolved,identity_markers_removed,Donor3,0.344064163145491,UC_vs_alone,50
Phagocytosis,Resolved,identity_markers_removed,Donor4,0.430867779904349,UC_vs_alone,50
Phagocytosis,Resolved,identity_markers_removed,Donor6,0.37372161275681,UC_vs_alone,50
Phagocytosis,Resolved; >=100 genes,full_gene,Donor3,0.308736449871539,UC_vs_alone,50
Phagocytosis,Resolved; >=100 genes,full_gene,Donor4,0.349268863558283,UC_vs_alone,50
Phagocytosis,Resolved; >=100 genes,full_gene,Donor6,0.381306522788694,UC_vs_alone,50
Phagocytosis,Resolved; >=100 genes,identity_markers_removed,Donor3,0.308736449871539,UC_vs_alone,50
Phagocytosis,Resolved; >=100 genes,identity_markers_removed,Donor4,0.349268863558283,UC_vs_alone,50
Phagocytosis,Resolved; >=100 genes,identity_markers_removed,Donor6,0.381306522788694,UC_vs_alone,50
Chemotaxis,All annotated,full_gene,Donor1,0.103476267608962,UC_vs_alone,50
Chemotaxis,All annotated,full_gene,Donor2,0.117777409773974,UC_vs_alone,50
Chemotaxis,All annotated,full_gene,Donor3,0.303316243466427,UC_vs_alone,50
Chemotaxis,All annotated,full_gene,Donor4,0.282886416039155,UC_vs_alone,50
Chemotaxis,All annotated,full_gene,Donor5,0.0286565576944199,UC_vs_alone,50
Chemotaxis,All annotated,full_gene,Donor6,-0.0218416951779955,UC_vs_alone,50
Chemotaxis,All annotated,identity_markers_removed,Donor1,0.103328728287062,UC_vs_alone,50
Chemotaxis,All annotated,identity_markers_removed,Donor2,0.139972419795177,UC_vs_alone,50
Chemotaxis,All annotated,identity_markers_removed,Donor3,0.309810941207394,UC_vs_alone,50
Chemotaxis,All annotated,identity_markers_removed,Donor4,0.274909038139542,UC_vs_alone,50
Chemotaxis,All annotated,identity_markers_removed,Donor5,0.0487217050015747,UC_vs_alone,50
Chemotaxis,All annotated,identity_markers_removed,Donor6,0.0110018553921068,UC_vs_alone,50
Chemotaxis,Resolved,full_gene,Donor1,0.477358905330843,UC_vs_alone,50
Chemotaxis,Resolved,full_gene,Donor3,0.401704750666865,UC_vs_alone,50
Chemotaxis,Resolved,full_gene,Donor4,0.391867375113506,UC_vs_alone,50
Chemotaxis,Resolved,full_gene,Donor6,0.435558308990161,UC_vs_alone,50
Chemotaxis,Resolved,identity_markers_removed,Donor1,0.473022432576672,UC_vs_alone,50
Chemotaxis,Resolved,identity_markers_removed,Donor3,0.411813822235887,UC_vs_alone,50
Chemotaxis,Resolved,identity_markers_removed,Donor4,0.379820780909446,UC_vs_alone,50
Chemotaxis,Resolved,identity_markers_removed,Donor6,0.424180976367722,UC_vs_alone,50
Chemotaxis,Resolved; >=100 genes,full_gene,Donor3,0.391773805509265,UC_vs_alone,50
Chemotaxis,Resolved; >=100 genes,full_gene,Donor4,0.306867889016865,UC_vs_alone,50
Chemotaxis,Resolved; >=100 genes,full_gene,Donor6,0.433854323174154,UC_vs_alone,50
Chemotaxis,Resolved; >=100 genes,identity_markers_removed,Donor3,0.406230040389444,UC_vs_alone,50
Chemotaxis,Resolved; >=100 genes,identity_markers_removed,Donor4,0.301683681895836,UC_vs_alone,50
