DonorID,ConditionCode,program,value,cells,population,version
Donor4,NA5,Degranulation,-0.0115014309205402,2472,All annotated,identity_markers_removed
Donor1,NA5,Degranulation,-0.124406868152403,310,All annotated,identity_markers_removed
Donor2,CF,Degranulation,-0.066256042924175,61,All annotated,identity_markers_removed
Donor5,CF,Degranulation,-0.0648709846812054,34,All annotated,identity_markers_removed
Donor6,NA5,Degranulation,-0.0710796862707281,3,All annotated,identity_markers_removed
Donor6,N,Oxidative_burst,-0.29326724242641,1663,All annotated,identity_markers_removed
Donor1,N,Oxidative_burst,-0.293625683918116,130,All annotated,identity_markers_removed
Donor4,N,Oxidative_burst,-0.246265263182064,455,All annotated,identity_markers_removed
Donor2,NNAMPT,Oxidative_burst,-0.299906117614409,537,All annotated,identity_markers_removed
Donor1,NNAMPT,Oxidative_burst,-0.297214437286906,166,All annotated,identity_markers_removed
Donor5,N,Oxidative_burst,-0.291587981626103,133,All annotated,identity_markers_removed
Donor3,N,Oxidative_burst,-0.203690017989018,201,All annotated,identity_markers_removed
Donor5,NNAMPT,Oxidative_burst,-0.360486107038867,99,All annotated,identity_markers_removed
Donor4,NNAMPT,Oxidative_burst,-0.29884600776333,540,All annotated,identity_markers_removed
Donor2,N,Oxidative_burst,-0.355235697406975,112,All annotated,identity_markers_removed
Donor3,NNAMPT,Oxidative_burst,-0.153601655886104,59,All annotated,identity_markers_removed
Donor6,NNAMPT,Oxidative_burst,-0.340924484104182,26,All annotated,identity_markers_removed
Donor6,UF,Oxidative_burst,-0.33514117524306,1972,All annotated,identity_markers_removed
Donor3,UF,Oxidative_burst,-0.0476121084683315,3890,All annotated,identity_markers_removed
Donor4,UF,Oxidative_burst,-0.0783007945387224,6013,All annotated,identity_markers_removed
Donor2,UF,Oxidative_burst,-0.302699543453706,3019,All annotated,identity_markers_removed
Donor4,UN,Oxidative_burst,-0.111121807717901,2440,All annotated,identity_markers_removed
Donor3,UN,Oxidative_burst,-0.0795135512654878,4466,All annotated,identity_markers_removed
Donor2,UN,Oxidative_burst,-0.295743434606689,1863,All annotated,identity_markers_removed
Donor6,UN,Oxidative_burst,-0.314898268682947,229,All annotated,identity_markers_removed
Donor1,UF,Oxidative_burst,-0.282527773790091,534,All annotated,identity_markers_removed
Donor1,UN,Oxidative_burst,-0.205906785012693,221,All annotated,identity_markers_removed
Donor5,UF,Oxidative_burst,-0.297542553563626,149,All annotated,identity_markers_removed
Donor5,UN,Oxidative_burst,-0.17146515032943,75,All annotated,identity_markers_removed
Donor5,UD,Oxidative_burst,-0.343581108060974,6764,All annotated,identity_markers_removed
Donor1,UA5,Oxidative_burst,-0.33609316792275,7305,All annotated,identity_markers_removed
Donor6,UD,Oxidative_burst,-0.351623037093831,2875,All annotated,identity_markers_removed
Donor4,UD,Oxidative_burst,-0.0778631223471913,3645,All annotated,identity_markers_removed
Donor3,UA5,Oxidative_burst,-0.0706234848485736,4000,All annotated,identity_markers_removed
Donor3,UD,Oxidative_burst,-0.148130812961867,3339,All annotated,identity_markers_removed
Donor4,UA5,Oxidative_burst,-0.0610700390705887,3237,All annotated,identity_markers_removed
Donor2,UD,Oxidative_burst,-0.345372416029038,5139,All annotated,identity_markers_removed
Donor2,UA5,Oxidative_burst,-0.332646737930993,5195,All annotated,identity_markers_removed
Donor6,UA5,Oxidative_burst,-0.36203661500455,3261,All annotated,identity_markers_removed
Donor1,UD,Oxidative_burst,-0.304272368117544,915,All annotated,identity_markers_removed
Donor5,UA5,Oxidative_burst,-0.200293499732176,19,All annotated,identity_markers_removed
Donor3,NA5,Oxidative_burst,-0.0200293729661938,6663,All annotated,identity_markers_removed
Donor4,CF,Oxidative_burst,0.0338355990477737,4562,All annotated,identity_markers_removed
Donor6,CF,Oxidative_burst,-0.343821359626594,6575,All annotated,identity_markers_removed
Donor1,CF,Oxidative_burst,-0.321023042069325,5995,All annotated,identity_markers_removed
Donor5,NA5,Oxidative_burst,-0.329898317897849,12415,All annotated,identity_markers_removed
Donor2,NA5,Oxidative_burst,-0.32317055923908,5389,All annotated,identity_markers_removed
Donor3,CF,Oxidative_burst,0.078171840804318,4923,All annotated,identity_markers_removed
Donor4,NA5,Oxidative_burst,0.029280815017233,2472,All annotated,identity_markers_removed
Donor1,NA5,Oxidative_burst,-0.302797640756586,310,All annotated,identity_markers_removed
Donor2,CF,Oxidative_burst,-0.278271125322616,61,All annotated,identity_markers_removed
Donor5,CF,Oxidative_burst,-0.113487700792025,34,All annotated,identity_markers_removed
Donor6,NA5,Oxidative_burst,0.0736822931911605,3,All annotated,identity_markers_removed
Donor6,N,Phagocytosis,-0.435503761967229,1663,All annotated,identity_markers_removed
Donor1,N,Phagocytosis,-0.490793216854526,130,All annotated,identity_markers_removed
Donor4,N,Phagocytosis,-0.390702865717494,455,All annotated,identity_markers_removed
Donor2,NNAMPT,Phagocytosis,-0.470966462336582,537,All annotated,identity_markers_removed
Donor1,NNAMPT,Phagocytosis,-0.461310959466873,166,All annotated,identity_markers_removed
Donor5,N,Phagocytosis,-0.460923798688476,133,All annotated,identity_markers_removed
Donor3,N,Phagocytosis,-0.30977661027226,201,All annotated,identity_markers_removed
Donor5,NNAMPT,Phagocytosis,-0.503650713969881,99,All annotated,identity_markers_removed
Donor4,NNAMPT,Phagocytosis,-0.418743559391527,540,All annotated,identity_markers_removed
Donor2,N,Phagocytosis,-0.472306509660109,112,All annotated,identity_markers_removed
Donor3,NNAMPT,Phagocytosis,-0.154585043935299,59,All annotated,identity_markers_removed
Donor6,NNAMPT,Phagocytosis,-0.530424683471814,26,All annotated,identity_markers_removed
Donor6,UF,Phagocytosis,-0.431543932677315,1972,All annotated,identity_markers_removed
Donor3,UF,Phagocytosis,-0.0270521266904761,3890,All annotated,identity_markers_removed
Donor4,UF,Phagocytosis,-0.0790318162850794,6013,All annotated,identity_markers_removed
Donor2,UF,Phagocytosis,-0.380281292631569,3019,All annotated,identity_markers_removed
Donor4,UN,Phagocytosis,-0.109261633474244,2440,All annotated,identity_markers_removed
Donor3,UN,Phagocytosis,-0.0427591121171753,4466,All annotated,identity_markers_removed
Donor2,UN,Phagocytosis,-0.385539508056763,1863,All annotated,identity_markers_removed
Donor6,UN,Phagocytosis,-0.399263927528994,229,All annotated,identity_markers_removed
Donor1,UF,Phagocytosis,-0.368078145651533,534,All annotated,identity_markers_removed
Donor1,UN,Phagocytosis,-0.28096447070069,221,All annotated,identity_markers_removed
Donor5,UF,Phagocytosis,-0.397491732412791,149,All annotated,identity_markers_removed
Donor5,UN,Phagocytosis,-0.309196264776208,75,All annotated,identity_markers_removed
Donor5,UD,Phagocytosis,-0.461931769075479,6764,All annotated,identity_markers_removed
Donor1,UA5,Phagocytosis,-0.44094067586321,7305,All annotated,identity_markers_removed
Donor6,UD,Phagocytosis,-0.472855752875611,2875,All annotated,identity_markers_removed
Donor4,UD,Phagocytosis,-0.093510366277628,3645,All annotated,identity_markers_removed
Donor3,UA5,Phagocytosis,-0.103952885976019,4000,All annotated,identity_markers_removed
Donor3,UD,Phagocytosis,-0.159732132598293,3339,All annotated,identity_markers_removed
Donor4,UA5,Phagocytosis,-0.123538084720856,3237,All annotated,identity_markers_removed
Donor2,UD,Phagocytosis,-0.451284131994324,5139,All annotated,identity_markers_removed
Donor2,UA5,Phagocytosis,-0.450001667265661,5195,All annotated,identity_markers_removed
Donor6,UA5,Phagocytosis,-0.474105549060674,3261,All annotated,identity_markers_removed
Donor1,UD,Phagocytosis,-0.403133581037221,915,All annotated,identity_markers_removed
Donor5,UA5,Phagocytosis,-0.428235063455315,19,All annotated,identity_markers_removed
Donor3,NA5,Phagocytosis,0.00805023027818654,6663,All annotated,identity_markers_removed
Donor4,CF,Phagocytosis,0.0679861395746644,4562,All annotated,identity_markers_removed
Donor6,CF,Phagocytosis,-0.42295319820786,6575,All annotated,identity_markers_removed
Donor1,CF,Phagocytosis,-0.402574761091594,5995,All annotated,identity_markers_removed
Donor5,NA5,Phagocytosis,-0.411298534180329,12415,All annotated,identity_markers_removed
Donor2,NA5,Phagocytosis,-0.400352681949242,5389,All annotated,identity_markers_removed
Donor3,CF,Phagocytosis,0.125439618545178,4923,All annotated,identity_markers_removed
Donor4,NA5,Phagocytosis,0.0789066576475205,2472,All annotated,identity_markers_removed
Donor1,NA5,Phagocytosis,-0.367543609325657,310,All annotated,identity_markers_removed
Donor2,CF,Phagocytosis,-0.319539175893041,61,All annotated,identity_markers_removed
Donor5,CF,Phagocytosis,-0.195487998617792,34,All annotated,identity_markers_removed
Donor6,NA5,Phagocytosis,0.172310067153759,3,All annotated,identity_markers_removed
Donor6,N,Chemotaxis,-0.409994853975297,1663,All annotated,identity_markers_removed
Donor1,N,Chemotaxis,-0.437157501660422,130,All annotated,identity_markers_removed
Donor4,N,Chemotaxis,-0.352239985592332,455,All annotated,identity_markers_removed
Donor2,NNAMPT,Chemotaxis,-0.437222369620879,537,All annotated,identity_markers_removed
Donor1,NNAMPT,Chemotaxis,-0.443299454934978,166,All annotated,identity_markers_removed
Donor5,N,Chemotaxis,-0.402937519151338,133,All annotated,identity_markers_removed
Donor3,N,Chemotaxis,-0.328701111403776,201,All annotated,identity_markers_removed
Donor5,NNAMPT,Chemotaxis,-0.425657130370573,99,All annotated,identity_markers_removed
Donor4,NNAMPT,Chemotaxis,-0.384437676752499,540,All annotated,identity_markers_removed
Donor2,N,Chemotaxis,-0.478481029857698,112,All annotated,identity_markers_removed
Donor3,NNAMPT,Chemotaxis,-0.133379930148069,59,All annotated,identity_markers_removed
Donor6,NNAMPT,Chemotaxis,-0.527688058610613,26,All annotated,identity_markers_removed
Donor6,UF,Chemotaxis,-0.39899299858319,1972,All annotated,identity_markers_removed
Donor3,UF,Chemotaxis,-0.0188901701963813,3890,All annotated,identity_markers_removed
Donor4,UF,Chemotaxis,-0.0773309474527898,6013,All annotated,identity_markers_removed
Donor2,UF,Chemotaxis,-0.338508610062521,3019,All annotated,identity_markers_removed
Donor4,UN,Chemotaxis,-0.0696932276092977,2440,All annotated,identity_markers_removed
Donor3,UN,Chemotaxis,-0.0186416226533867,4466,All annotated,identity_markers_removed
Donor2,UN,Chemotaxis,-0.330334972527402,1863,All annotated,identity_markers_removed
Donor6,UN,Chemotaxis,-0.373227077029095,229,All annotated,identity_markers_removed
Donor1,UF,Chemotaxis,-0.33382877337336,534,All annotated,identity_markers_removed
Donor1,UN,Chemotaxis,-0.189801496143107,221,All annotated,identity_markers_removed
Donor5,UF,Chemotaxis,-0.354215814149764,149,All annotated,identity_markers_removed
Donor5,UN,Chemotaxis,-0.27454744422667,75,All annotated,identity_markers_removed
Donor5,UD,Chemotaxis,-0.425753396975035,6764,All annotated,identity_markers_removed
Donor1,UA5,Chemotaxis,-0.40586862612257,7305,All annotated,identity_markers_removed
Donor6,UD,Chemotaxis,-0.435199620004439,2875,All annotated,identity_markers_removed
Donor4,UD,Chemotaxis,-0.0884122655413685,3645,All annotated,identity_markers_removed
Donor3,UA5,Chemotaxis,-0.11690598064296,4000,All annotated,identity_markers_removed
Donor3,UD,Chemotaxis,-0.166642326037095,3339,All annotated,identity_markers_removed
Donor4,UA5,Chemotaxis,-0.144119079193383,3237,All annotated,identity_markers_removed
Donor2,UD,Chemotaxis,-0.412908842730521,5139,All annotated,identity_markers_removed
Donor2,UA5,Chemotaxis,-0.408107023688938,5195,All annotated,identity_markers_removed
Donor6,UA5,Chemotaxis,-0.443210758569952,3261,All annotated,identity_markers_removed
Donor1,UD,Chemotaxis,-0.365017897449747,915,All annotated,identity_markers_removed
Donor5,UA5,Chemotaxis,-0.427475707761003,19,All annotated,identity_markers_removed
Donor3,NA5,Chemotaxis,0.00455779165866846,6663,All annotated,identity_markers_removed
Donor4,CF,Chemotaxis,0.0205487307249408,4562,All annotated,identity_markers_removed
Donor6,CF,Chemotaxis,-0.401225340493298,6575,All annotated,identity_markers_removed
Donor1,CF,Chemotaxis,-0.380364765453119,5995,All annotated,identity_markers_removed
Donor5,NA5,Chemotaxis,-0.39056228020871,12415,All annotated,identity_markers_removed
Donor2,NA5,Chemotaxis,-0.370961116549884,5389,All annotated,identity_markers_removed
Donor3,CF,Chemotaxis,0.0783786148035809,4923,All annotated,identity_markers_removed
Donor4,NA5,Chemotaxis,0.0588467499039186,2472,All annotated,identity_markers_removed
Donor1,NA5,Chemotaxis,-0.341210223005807,310,All annotated,identity_markers_removed
Donor2,CF,Chemotaxis,-0.275193247099613,61,All annotated,identity_markers_removed
Donor5,CF,Chemotaxis,-0.273685817289377,34,All annotated,identity_markers_removed
Donor6,NA5,Chemotaxis,0.00850501601238623,3,All annotated,identity_markers_removed
Donor6,N,OSM_inflammation,-0.492372147510306,1663,All annotated,identity_markers_removed
Donor1,N,OSM_inflammation,-0.564416816733157,130,All annotated,identity_markers_removed
Donor4,N,OSM_inflammation,-0.440482471845854,455,All annotated,identity_markers_removed
Donor2,NNAMPT,OSM_inflammation,-0.55426358428457,537,All annotated,identity_markers_removed
Donor1,NNAMPT,OSM_inflammation,-0.568698876946685,166,All annotated,identity_markers_removed
Donor5,N,OSM_inflammation,-0.507760996692262,133,All annotated,identity_markers_removed
Donor3,N,OSM_inflammation,-0.358600659803782,201,All annotated,identity_markers_removed
Donor5,NNAMPT,OSM_inflammation,-0.576144994695833,99,All annotated,identity_markers_removed
Donor4,NNAMPT,OSM_inflammation,-0.521089203739952,540,All annotated,identity_markers_removed
Donor2,N,OSM_inflammation,-0.551861725896311,112,All annotated,identity_markers_removed
Donor3,NNAMPT,OSM_inflammation,-0.251181832355366,59,All annotated,identity_markers_removed
Donor6,NNAMPT,OSM_inflammation,-0.530049776550769,26,All annotated,identity_markers_removed
Donor6,UF,OSM_inflammation,-0.478257775883774,1972,All annotated,identity_markers_removed
Donor3,UF,OSM_inflammation,0.0272084437308816,3890,All annotated,identity_markers_removed
Donor4,UF,OSM_inflammation,0.0295709994496205,6013,All annotated,identity_markers_removed
Donor2,UF,OSM_inflammation,-0.435067463474457,3019,All annotated,identity_markers_removed
Donor4,UN,OSM_inflammation,-0.171667056489126,2440,All annotated,identity_markers_removed
Donor3,UN,OSM_inflammation,-0.0894486407016157,4466,All annotated,identity_markers_removed
Donor2,UN,OSM_inflammation,-0.425111779155072,1863,All annotated,identity_markers_removed
Donor6,UN,OSM_inflammation,-0.485236386894705,229,All annotated,identity_markers_removed
Donor1,UF,OSM_inflammation,-0.427942853037356,534,All annotated,identity_markers_removed
Donor1,UN,OSM_inflammation,-0.317531925364758,221,All annotated,identity_markers_removed
Donor5,UF,OSM_inflammation,-0.517414519850031,149,All annotated,identity_markers_removed
Donor5,UN,OSM_inflammation,-0.397100682028446,75,All annotated,identity_markers_removed
Donor5,UD,OSM_inflammation,-0.443574683644707,6764,All annotated,identity_markers_removed
Donor1,UA5,OSM_inflammation,-0.41796375407563,7305,All annotated,identity_markers_removed
Donor6,UD,OSM_inflammation,-0.44571177912309,2875,All annotated,identity_markers_removed
Donor4,UD,OSM_inflammation,-0.0802152978022654,3645,All annotated,identity_markers_removed
Donor3,UA5,OSM_inflammation,-0.0635670988492287,4000,All annotated,identity_markers_removed
Donor3,UD,OSM_inflammation,-0.168185307168941,3339,All annotated,identity_markers_removed
Donor4,UA5,OSM_inflammation,-0.0585488067354106,3237,All annotated,identity_markers_removed
Donor2,UD,OSM_inflammation,-0.433183493673712,5139,All annotated,identity_markers_removed
Donor2,UA5,OSM_inflammation,-0.424299655425124,5195,All annotated,identity_markers_removed
Donor6,UA5,OSM_inflammation,-0.475031529167975,3261,All annotated,identity_markers_removed
Donor1,UD,OSM_inflammation,-0.423061082323353,915,All annotated,identity_markers_removed
Donor5,UA5,OSM_inflammation,-0.44516727299451,19,All annotated,identity_markers_removed
Donor3,NA5,OSM_inflammation,-0.0951797305735433,6663,All annotated,identity_markers_removed
Donor4,CF,OSM_inflammation,-0.026442457307058,4562,All annotated,identity_markers_removed
Donor6,CF,OSM_inflammation,-0.537611178976129,6575,All annotated,identity_markers_removed
Donor1,CF,OSM_inflammation,-0.518624623238776,5995,All annotated,identity_markers_removed
Donor5,NA5,OSM_inflammation,-0.520794215114381,12415,All annotated,identity_markers_removed
Donor2,NA5,OSM_inflammation,-0.509169555763867,5389,All annotated,identity_markers_removed
Donor3,CF,OSM_inflammation,0.0528698558213864,4923,All annotated,identity_markers_removed
