"cell","UMAP1","UMAP2","condition","state","patient","lineage"
"SAM24412540_429185",-2.08833558675533,-0.909414519957777,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_599426",0.927049802572675,4.78599823505474,"Uninflamed UC","Activated crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_30742",-2.18791587468868,-0.747623076133009,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_693513",-3.60442931768184,-0.157336105994459,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_198020",-3.3298731577087,1.1716735461433,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_807941",-4.97388274785762,-4.09527408092427,"Uninflamed UC","Crypt-bottom fibroblast","P021","Fibroblast"
"SAM24412540_115265",2.90811293009038,4.31649483234477,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_156467",-3.32069881078487,-0.975107063941236,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_270174",-3.93751342412715,-0.810777654341932,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_382038",-1.04959161397701,2.43396199733806,"Uninflamed UC","Inflammatory fibroblast","P021","Fibroblast"
"SAM24412540_713079",-4.8725863229919,-1.18439089267659,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_763250",1.88211409929509,1.33184189588619,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_49720",-3.62019260045772,-2.14585553615498,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_249994",-2.95464713689571,1.64927257091594,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_508087",-4.85079867955928,-5.16993867366719,"Uninflamed UC","Crypt-bottom fibroblast","P021","Fibroblast"
"SAM24412540_646833",-5.5714560281921,-6.29176293819356,"Uninflamed UC","Crypt-bottom fibroblast","P021","Fibroblast"
"SAM24412540_202999",-4.95797069188838,-2.19062243907857,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_749679",2.6445469129395,5.75380838901592,"Uninflamed UC","Activated crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_236568",-1.42435939428096,-1.11523937194752,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_736487",-4.58788211461788,-2.01921664684224,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_749920",-2.6548767816711,-0.484640111617323,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_11080",-5.51304156896358,-1.81965910404133,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_685356",-4.40736873265987,-1.99111854045796,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_87699",-4.91354854223018,-3.8909507891457,"Uninflamed UC","Crypt-bottom fibroblast","P021","Fibroblast"
"SAM24412540_699762",-3.78070266362911,-1.03688489406514,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_761103",-3.99136836644893,-2.67581140010762,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_222970",-1.86386067983394,-1.74787436931538,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_241447",4.29875816586728,4.37772882968975,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_719158",4.34054637137169,4.61438430339885,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_439138",-2.40408141729122,-1.23513161151814,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_25541",-3.88613517400508,-1.09633754699635,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_442069",-4.16317088720088,-0.886908521346327,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_628696",-4.42567355748897,-1.84326611965108,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_108150",-3.5482660066772,-1.22041319816517,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_549046",-1.54831321355586,-0.984031667403455,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_542763",-1.72576387044673,-0.955919494323011,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_109496",3.54044841411824,2.47898090869975,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_880814",-4.23404510137325,-0.489212741545912,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_296531",2.17537789228673,3.52910269290996,"Uninflamed UC","Activated crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_400854",-2.39757688161617,-0.846104135207411,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_726266",-1.09209449407344,2.48884690792156,"Uninflamed UC","Inflammatory fibroblast","P021","Fibroblast"
"SAM24412540_810934",-4.6679793131042,-2.85665785282063,"Uninflamed UC","Crypt-bottom fibroblast","P021","Fibroblast"
"SAM24412540_815401",-4.75989349004512,-4.03585587947773,"Uninflamed UC","Crypt-bottom fibroblast","P021","Fibroblast"
"SAM24412540_248166",2.75196640375371,3.30598534137798,"Uninflamed UC","Activated crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_819124",-4.55722816106563,-0.209886183432813,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_475529",-1.74439580556636,-1.26320492237019,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_607494",-2.15164001104122,-0.675131787947889,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_354947",2.9497979152512,3.79548896343303,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_702848",5.41356484773869,4.42977250606609,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_524917",-4.19823558446651,-0.868411531142469,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_153265",-5.18774230596309,-5.8532277247231,"Uninflamed UC","Crypt-bottom fibroblast","P021","Fibroblast"
"SAM24412540_733206",0.514628099234052,4.36802733928752,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_529002",-2.76759631749874,-0.720139851264234,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_809912",-4.63212783452754,-0.243273546389814,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_541134",-3.58195312139278,-0.0870513817589242,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_313622",-3.88033874150997,0.839046532817606,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_426707",-3.92945010778194,-0.310190429381605,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_59787",4.60566730979199,4.13741982967449,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_439201",1.57145969751591,3.77720607311321,"Uninflamed UC","Activated crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_730022",5.60932795885319,2.63823188335491,"Uninflamed UC","Activated crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_568101",-3.10847051259761,-1.44221316783833,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_594292",-2.00876958486324,-0.83894978969502,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_505472",-4.53179938909297,-1.94370280712056,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_305276",-4.69525821325069,-0.0838817259590585,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_420616",1.17359058740849,1.49622494966579,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_22924",-4.03258521672969,-0.503488053969618,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_112682",-5.05740935918575,-2.37913691013264,"Uninflamed UC","Crypt-bottom fibroblast","P021","Fibroblast"
"SAM24412540_522046",-4.08140571233516,-0.472882737807508,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_716866",-4.8739119302917,-4.22543202846455,"Uninflamed UC","Crypt-bottom fibroblast","P021","Fibroblast"
"SAM24412540_166896",-5.17157275792842,-5.67287122219014,"Uninflamed UC","Crypt-bottom fibroblast","P021","Fibroblast"
"SAM24412540_695981",1.16665475252385,3.75189579517436,"Uninflamed UC","Activated crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_226379",-4.29786021825557,-2.50011502712178,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_739399",1.16344969156498,5.0623635152061,"Uninflamed UC","Activated crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_536966",-4.83171947118526,-3.84605561702656,"Uninflamed UC","Crypt-bottom fibroblast","P021","Fibroblast"
"SAM24412540_677797",-3.45916755315547,-2.83931337802815,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_727874",2.76989452722783,4.60860909015727,"Uninflamed UC","Activated crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_155984",2.36549119833226,1.95221866161418,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_570490",2.73003749731297,5.41946972400737,"Uninflamed UC","Activated crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_728675",4.29690832081551,4.57923329860759,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_756564",-4.55440337774044,-2.41704594104695,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_768638",3.77211369755978,2.83615530521465,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_359482",-4.32486922857051,0.0493769148070853,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_37470",-4.08537109014278,-0.972287645034071,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_424252",4.63868420007939,3.99794734508586,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_636994",-3.73075635549312,0.161397854395632,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_655551",2.98076205137486,4.05771101505352,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_714257",-2.99026973363643,1.35463149339748,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_731900",-5.01660640355831,-1.38475429027485,"Uninflamed UC","Crypt-bottom fibroblast","P021","Fibroblast"
"SAM24412540_238791",1.54762213114018,5.04559649021221,"Uninflamed UC","Activated crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_427158",-1.53820283529048,-1.04643629997181,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_432855",3.04818313005681,5.3289650777061,"Uninflamed UC","Activated crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_73979",-3.30481822606807,-0.687469234160658,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_213521",-5.38228423711544,-6.03389417140889,"Uninflamed UC","Crypt-bottom fibroblast","P021","Fibroblast"
"SAM24412540_537325",2.96900312784428,4.61081851512981,"Uninflamed UC","Activated crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_780587",4.02789370152468,2.69760454685283,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_162258",-3.70103461858516,-2.22091018169331,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_788910",-4.52870566961055,0.235135088272814,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_809521",-4.65816600438838,-4.17145120113301,"Uninflamed UC","Crypt-bottom fibroblast","P021","Fibroblast"
"SAM24412540_321725",-5.00576980230098,-0.236428847007032,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_533518",-4.8923092615295,0.0382776954848807,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_606623",-4.29785831090694,-1.16722165553975,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_517133",0.557546542913862,0.429637337632899,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_695390",-3.24992950078731,-0.547776808432813,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_77029",-4.36437804815059,-1.73155032604146,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_392082",-4.36407764074092,0.254099200077776,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_595579",-0.883701873986773,-2.87483774631428,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_610543",-4.98834998723751,-4.27586995571064,"Uninflamed UC","Crypt-bottom fibroblast","P021","Fibroblast"
"SAM24412540_840139",1.83972780588383,2.91113937885356,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_650692",-2.66791637059932,-0.545469989470716,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_861227",-1.14500720617061,2.42537308723522,"Uninflamed UC","Inflammatory fibroblast","P021","Fibroblast"
"SAM24412540_264685",-3.41554029104,0.507059420057062,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_448363",-0.458604885308795,-0.47570585220265,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_482685",-2.17945916768794,0.804983029671435,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_711622",-4.09388740178829,-1.08312188594746,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_276182",-4.45467097875362,-0.525010695151563,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_424906",2.25653653028721,1.18229259044719,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_693753",-1.29055030462032,2.43232573062969,"Uninflamed UC","Inflammatory fibroblast","P021","Fibroblast"
"SAM24412540_52263",2.95862178686375,3.01584328205181,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_389561",3.18331901911015,4.6334735253532,"Uninflamed UC","Activated crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_558878",-4.41442306157833,-0.854107012442823,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_791682",3.71938885930295,3.59646595508647,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_545911",-2.55711944219356,-0.332449426345106,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_444780",2.30164699438328,1.49405009538722,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_484094",-4.79884059545284,-2.88830505817341,"Uninflamed UC","Crypt-bottom fibroblast","P021","Fibroblast"
"SAM24412540_57263",-4.25946719762569,-0.452859511069532,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_371271",-4.40717990514522,-1.21897672622609,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_863821",-2.89877421972042,-3.09270726650166,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_310577",-5.09145076390987,-3.82454596965718,"Uninflamed UC","Crypt-bottom fibroblast","P021","Fibroblast"
"SAM24412540_566331",2.22630183580632,3.69742501766277,"Uninflamed UC","Activated crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_582329",-4.99858386632686,-4.57177173107075,"Uninflamed UC","Crypt-bottom fibroblast","P021","Fibroblast"
"SAM24412540_24925",-5.11996562597042,-4.21938764064717,"Uninflamed UC","Crypt-bottom fibroblast","P021","Fibroblast"
"SAM24412540_744760",3.46611117008442,3.73534906894756,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_826821",-4.0107870828796,0.503372991986994,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_121711",-5.19037635442501,-3.52183925121235,"Uninflamed UC","Crypt-bottom fibroblast","P021","Fibroblast"
"SAM24412540_336883",-4.65169341680294,-0.970427264861341,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_108223",-4.35263927098995,-1.14054297416615,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_791753",4.91043423298115,3.78061736614299,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_725348",2.75065986994023,3.15102828533245,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_39847",-5.41274650213008,-6.05276214092183,"Uninflamed UC","Crypt-bottom fibroblast","P021","Fibroblast"
"SAM24412540_301437",-4.1405478250671,-1.56704317539143,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_783164",2.62549118879551,2.9129449227531,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_444299",2.40791098955388,6.15329350025249,"Uninflamed UC","Activated crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_567290",-4.09809501287227,-0.94963573425221,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_285621",-3.82543094274288,-0.0422351261894662,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_112502",-4.32671268102413,-1.56633745639729,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_455758",1.90875689867253,1.03507323057247,"Uninflamed UC","Resting crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_400652",-2.44746263143306,-0.442693581275221,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_606051",1.24748318079228,3.56812060863567,"Uninflamed UC","Activated crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_615835",-4.61690433141475,-0.39680849521565,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_785414",1.86466877344365,3.26963270694805,"Uninflamed UC","Activated crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_709209",-1.87443740484004,-0.65643357246327,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_372394",-4.75554854985958,-0.43104671447682,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_508213",-3.42452056524044,-1.58621608226704,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_763446",-3.866561485498,-1.90486537425923,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_247813",3.07154326322789,4.31160272152019,"Uninflamed UC","Activated crypt-top fibroblast","P021","Fibroblast"
"SAM24412540_378850",-2.21922690984493,-1.83761130779194,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_765510",-4.90321261998897,-0.985350479773756,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
"SAM24412540_282226",-5.7056990396667,-1.59793197124409,"Uninflamed UC","LP fibroblast","P021","Fibroblast"
