sample_uid,sample_id,dataset_source,source_batch,source_condition,contrast,contrast_short,condition_label,treatment_status,total_cells,compartment,feature_scope,feature,numerator_cells,denominator_cells,proportion
Merged_a5B1__M2,M2,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,29338,Immune,Level 3 fraction within compartment,Mature B cell,5,686,0.00728862973760933
Merged_a5B1__M2,M2,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,29338,Immune,Level 3 fraction within compartment,Naive T cell,0,686,0
Merged_a5B1__M2,M2,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,29338,Immune,Level 3 fraction within compartment,Naive conventional T cell,6,686,0.0087463556851312
Merged_a5B1__M2,M2,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,29338,Immune,Level 3 fraction within compartment,Plasma cell,9,686,0.0131195335276968
Merged_a5B1__M20,M20,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,6778,Immune,Level 3 fraction within compartment,Activated B cell,0,31,0
Merged_a5B1__M20,M20,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,6778,Immune,Level 3 fraction within compartment,Activated dendritic cell,0,31,0
Merged_a5B1__M20,M20,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,6778,Immune,Level 3 fraction within compartment,C1q+ macrophage,0,31,0
Merged_a5B1__M20,M20,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,6778,Immune,Level 3 fraction within compartment,Ccr3+ eosinophil,12,31,0.387096774193548
Merged_a5B1__M20,M20,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,6778,Immune,Level 3 fraction within compartment,Conventional B cell,0,31,0
Merged_a5B1__M20,M20,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,6778,Immune,Level 3 fraction within compartment,Conventional T cell,2,31,0.0645161290322581
Merged_a5B1__M20,M20,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,6778,Immune,Level 3 fraction within compartment,Conventional dendritic cell,1,31,0.032258064516129
Merged_a5B1__M20,M20,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,6778,Immune,Level 3 fraction within compartment,Cxcr2+ neutrophil,6,31,0.193548387096774
Merged_a5B1__M20,M20,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,6778,Immune,Level 3 fraction within compartment,Cycling immune cell,0,31,0
Merged_a5B1__M20,M20,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,6778,Immune,Level 3 fraction within compartment,Follicular B cell,1,31,0.032258064516129
Merged_a5B1__M20,M20,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,6778,Immune,Level 3 fraction within compartment,Folr2+ resident macrophage,2,31,0.0645161290322581
Merged_a5B1__M20,M20,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,6778,Immune,Level 3 fraction within compartment,Foxp3+ regulatory T cell,0,31,0
Merged_a5B1__M20,M20,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,6778,Immune,Level 3 fraction within compartment,Gamma-delta T/NK cell,1,31,0.032258064516129
Merged_a5B1__M20,M20,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,6778,Immune,Level 3 fraction within compartment,Gamma-delta T/NK-like cell,0,31,0
Merged_a5B1__M20,M20,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,6778,Immune,Level 3 fraction within compartment,IL-17+ gamma-delta T cell,0,31,0
Merged_a5B1__M20,M20,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,6778,Immune,Level 3 fraction within compartment,IL-22+ ILC3-like cell,0,31,0
Merged_a5B1__M20,M20,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,6778,Immune,Level 3 fraction within compartment,IL-5/IL-13+ ILC2,3,31,0.0967741935483871
Merged_a5B1__M20,M20,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,6778,Immune,Level 3 fraction within compartment,Inflammatory monocyte/macrophage,2,31,0.0645161290322581
Merged_a5B1__M20,M20,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,6778,Immune,Level 3 fraction within compartment,Inflammatory neutrophil,0,31,0
Merged_a5B1__M20,M20,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,6778,Immune,Level 3 fraction within compartment,Mast cell/basophil,1,31,0.032258064516129
Merged_a5B1__M20,M20,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,6778,Immune,Level 3 fraction within compartment,Mature B cell,0,31,0
Merged_a5B1__M20,M20,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,6778,Immune,Level 3 fraction within compartment,Naive T cell,0,31,0
Merged_a5B1__M20,M20,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,6778,Immune,Level 3 fraction within compartment,Naive conventional T cell,0,31,0
Merged_a5B1__M20,M20,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,6778,Immune,Level 3 fraction within compartment,Plasma cell,0,31,0
Merged_a5B1__M21,M21,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4938,Immune,Level 3 fraction within compartment,Activated B cell,0,26,0
Merged_a5B1__M21,M21,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4938,Immune,Level 3 fraction within compartment,Activated dendritic cell,0,26,0
Merged_a5B1__M21,M21,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4938,Immune,Level 3 fraction within compartment,C1q+ macrophage,0,26,0
Merged_a5B1__M21,M21,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4938,Immune,Level 3 fraction within compartment,Ccr3+ eosinophil,7,26,0.269230769230769
Merged_a5B1__M21,M21,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4938,Immune,Level 3 fraction within compartment,Conventional B cell,0,26,0
Merged_a5B1__M21,M21,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4938,Immune,Level 3 fraction within compartment,Conventional T cell,0,26,0
Merged_a5B1__M21,M21,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4938,Immune,Level 3 fraction within compartment,Conventional dendritic cell,1,26,0.0384615384615385
Merged_a5B1__M21,M21,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4938,Immune,Level 3 fraction within compartment,Cxcr2+ neutrophil,7,26,0.269230769230769
Merged_a5B1__M21,M21,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4938,Immune,Level 3 fraction within compartment,Cycling immune cell,1,26,0.0384615384615385
Merged_a5B1__M21,M21,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4938,Immune,Level 3 fraction within compartment,Follicular B cell,0,26,0
Merged_a5B1__M21,M21,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4938,Immune,Level 3 fraction within compartment,Folr2+ resident macrophage,2,26,0.0769230769230769
Merged_a5B1__M21,M21,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4938,Immune,Level 3 fraction within compartment,Foxp3+ regulatory T cell,0,26,0
Merged_a5B1__M21,M21,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4938,Immune,Level 3 fraction within compartment,Gamma-delta T/NK cell,1,26,0.0384615384615385
Merged_a5B1__M21,M21,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4938,Immune,Level 3 fraction within compartment,Gamma-delta T/NK-like cell,2,26,0.0769230769230769
Merged_a5B1__M21,M21,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4938,Immune,Level 3 fraction within compartment,IL-17+ gamma-delta T cell,0,26,0
Merged_a5B1__M21,M21,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4938,Immune,Level 3 fraction within compartment,IL-22+ ILC3-like cell,0,26,0
Merged_a5B1__M21,M21,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4938,Immune,Level 3 fraction within compartment,IL-5/IL-13+ ILC2,0,26,0
Merged_a5B1__M21,M21,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4938,Immune,Level 3 fraction within compartment,Inflammatory monocyte/macrophage,5,26,0.192307692307692
Merged_a5B1__M21,M21,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4938,Immune,Level 3 fraction within compartment,Inflammatory neutrophil,0,26,0
Merged_a5B1__M21,M21,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4938,Immune,Level 3 fraction within compartment,Mast cell/basophil,0,26,0
Merged_a5B1__M21,M21,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4938,Immune,Level 3 fraction within compartment,Mature B cell,0,26,0
Merged_a5B1__M21,M21,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4938,Immune,Level 3 fraction within compartment,Naive T cell,0,26,0
Merged_a5B1__M21,M21,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4938,Immune,Level 3 fraction within compartment,Naive conventional T cell,0,26,0
Merged_a5B1__M21,M21,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4938,Immune,Level 3 fraction within compartment,Plasma cell,0,26,0
Merged_a5B1__M22,M22,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,5532,Immune,Level 3 fraction within compartment,Activated B cell,0,23,0
Merged_a5B1__M22,M22,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,5532,Immune,Level 3 fraction within compartment,Activated dendritic cell,0,23,0
Merged_a5B1__M22,M22,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,5532,Immune,Level 3 fraction within compartment,C1q+ macrophage,1,23,0.0434782608695652
Merged_a5B1__M22,M22,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,5532,Immune,Level 3 fraction within compartment,Ccr3+ eosinophil,4,23,0.173913043478261
Merged_a5B1__M22,M22,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,5532,Immune,Level 3 fraction within compartment,Conventional B cell,0,23,0
Merged_a5B1__M22,M22,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,5532,Immune,Level 3 fraction within compartment,Conventional T cell,0,23,0
Merged_a5B1__M22,M22,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,5532,Immune,Level 3 fraction within compartment,Conventional dendritic cell,1,23,0.0434782608695652
Merged_a5B1__M22,M22,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,5532,Immune,Level 3 fraction within compartment,Cxcr2+ neutrophil,7,23,0.304347826086957
Merged_a5B1__M22,M22,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,5532,Immune,Level 3 fraction within compartment,Cycling immune cell,0,23,0
Merged_a5B1__M22,M22,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,5532,Immune,Level 3 fraction within compartment,Follicular B cell,0,23,0
Merged_a5B1__M22,M22,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,5532,Immune,Level 3 fraction within compartment,Folr2+ resident macrophage,0,23,0
Merged_a5B1__M22,M22,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,5532,Immune,Level 3 fraction within compartment,Foxp3+ regulatory T cell,2,23,0.0869565217391304
Merged_a5B1__M22,M22,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,5532,Immune,Level 3 fraction within compartment,Gamma-delta T/NK cell,2,23,0.0869565217391304
Merged_a5B1__M22,M22,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,5532,Immune,Level 3 fraction within compartment,Gamma-delta T/NK-like cell,1,23,0.0434782608695652
Merged_a5B1__M22,M22,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,5532,Immune,Level 3 fraction within compartment,IL-17+ gamma-delta T cell,0,23,0
Merged_a5B1__M22,M22,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,5532,Immune,Level 3 fraction within compartment,IL-22+ ILC3-like cell,0,23,0
Merged_a5B1__M22,M22,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,5532,Immune,Level 3 fraction within compartment,IL-5/IL-13+ ILC2,0,23,0
Merged_a5B1__M22,M22,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,5532,Immune,Level 3 fraction within compartment,Inflammatory monocyte/macrophage,5,23,0.217391304347826
Merged_a5B1__M22,M22,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,5532,Immune,Level 3 fraction within compartment,Inflammatory neutrophil,0,23,0
Merged_a5B1__M22,M22,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,5532,Immune,Level 3 fraction within compartment,Mast cell/basophil,0,23,0
Merged_a5B1__M22,M22,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,5532,Immune,Level 3 fraction within compartment,Mature B cell,0,23,0
Merged_a5B1__M22,M22,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,5532,Immune,Level 3 fraction within compartment,Naive T cell,0,23,0
Merged_a5B1__M22,M22,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,5532,Immune,Level 3 fraction within compartment,Naive conventional T cell,0,23,0
Merged_a5B1__M22,M22,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,5532,Immune,Level 3 fraction within compartment,Plasma cell,0,23,0
Merged_a5B1__M23,M23,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,91895,Immune,Level 3 fraction within compartment,Activated B cell,0,360,0
Merged_a5B1__M23,M23,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,91895,Immune,Level 3 fraction within compartment,Activated dendritic cell,6,360,0.0166666666666667
Merged_a5B1__M23,M23,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,91895,Immune,Level 3 fraction within compartment,C1q+ macrophage,4,360,0.0111111111111111
Merged_a5B1__M23,M23,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,91895,Immune,Level 3 fraction within compartment,Ccr3+ eosinophil,135,360,0.375
Merged_a5B1__M23,M23,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,91895,Immune,Level 3 fraction within compartment,Conventional B cell,1,360,0.00277777777777778
Merged_a5B1__M23,M23,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,91895,Immune,Level 3 fraction within compartment,Conventional T cell,5,360,0.0138888888888889
Merged_a5B1__M23,M23,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,91895,Immune,Level 3 fraction within compartment,Conventional dendritic cell,18,360,0.05
Merged_a5B1__M23,M23,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,91895,Immune,Level 3 fraction within compartment,Cxcr2+ neutrophil,46,360,0.127777777777778
Merged_a5B1__M23,M23,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,91895,Immune,Level 3 fraction within compartment,Cycling immune cell,2,360,0.00555555555555556
Merged_a5B1__M23,M23,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,91895,Immune,Level 3 fraction within compartment,Follicular B cell,6,360,0.0166666666666667
Merged_a5B1__M23,M23,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,91895,Immune,Level 3 fraction within compartment,Folr2+ resident macrophage,18,360,0.05
Merged_a5B1__M23,M23,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,91895,Immune,Level 3 fraction within compartment,Foxp3+ regulatory T cell,3,360,0.00833333333333333
Merged_a5B1__M23,M23,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,91895,Immune,Level 3 fraction within compartment,Gamma-delta T/NK cell,23,360,0.0638888888888889
Merged_a5B1__M23,M23,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,91895,Immune,Level 3 fraction within compartment,Gamma-delta T/NK-like cell,15,360,0.0416666666666667
